c FILE: v150_d5.dat
e 66 138
e 67 68
e 67 70
e 67 71
e 67 125
e 67 137
e 68 69
e 68 92
e 68 101
e 68 123
e 68 144
e 69 70
e 69 105
e 69 121
e 69 138
e 69 142
e 70 71
e 70 93
e 70 126
e 71 72
e 71 102
e 71 142
e 71 149
e 72 73
e 72 83
e 73 74
e 73 149
e 74 75
e 74 146
e 75 76
e 75 92
e 76 77
e 76 88
e 76 96
e 76 118
e 76 124
e 76 134
e 76 146
e 76 148
e 77 78
e 77 104
e 77 126
e 78 79
e 78 120
e 78 133
e 78 149
e 79 80
e 80 81
e 80 96
e 80 101
e 80 130
e 81 82
e 81 94
e 81 100
e 81 126
e 81 144
e 82 83
e 82 84
e 82 85
e 82 94
e 82 108
e 82 121
e 82 142
e 82 149
e 83 84
e 83 137
e 83 145
e 84 85
e 84 98
e 84 133
e 84 140
e 85 86
e 85 99
e 85 102
e 85 130
e 86 87
e 86 117
e 86 143
e 87 88
e 88 89
e 88 119
e 88 149
e 89 90
e 89 123
e 89 125
e 90 91
e 90 147
e 91 92
e 91 112
e 91 113
e 92 93
e 92 103
e 92 146
e 93 94
e 93 141
e 94 95
e 94 122
e 94 129
e 94 130
e 94 132
e 94 140
e 95 96
e 95 109
e 95 142
e 96 97
e 96 112
e 96 133
e 97 98
e 97 112
e 98 99
e 98 101
e 98 145
e 98 146
e 99 100
e 99 134
e 100 101
e 100 126
e 100 128
e 100 142
e 101 102
e 101 139
e 101 140
e 101 147
e 102 103
e 103 104
e 103 133
e 103 144
e 104 105
e 105 106
e 105 110
e 105 116
e 106 107
e 107 108
e 107 110
e 107 124
e 107 136
e 107 150
e 108 109
e 108 145
e 109 110
e 109 141
e 110 111
e 110 115
e 111 112
e 111 115
e 112 113
e 113 114
e 113 125
e 113 138
e 113 143
e 113 146
e 114 115
e 114 136
e 115 116
e 115 137
e 116 117
e 116 129
e 117 118
e 117 142
e 117 149
e 118 119
e 118 148
e 119 120
e 119 145
e 120 121
e 120 126
e 121 122
e 121 136
e 122 123
e 122 126
e 123 124
e 124 125
e 125 126
e 125 147
e 126 127
e 127 128
e 127 147
e 128 129
e 129 130
e 129 143
e 129 148
e 130 131
e 130 139
e 130 150
e 131 132
e 131 149
e 132 133
e 132 145
e 133 134
e 133 137
e 134 135
e 134 139
e 135 136
e 136 137
e 137 138
e 137 139
e 138 139
e 139 140
e 140 141
e 140 143
e 141 142
e 142 143
e 143 144
e 144 145
e 145 146
e 146 147
e 146 148
e 147 148
e 148 149
e 149 150
