c FILE: v200_d10.dat
e 17 88
e 17 90
e 17 92
e 17 93
e 17 99
e 17 109
e 17 119
e 17 157
e 17 170
e 18 19
e 18 40
e 18 48
e 18 71
e 18 97
e 18 109
e 18 116
e 18 118
e 18 120
e 18 122
e 18 146
e 18 163
e 18 173
e 18 174
e 18 181
e 18 183
e 18 198
e 19 20
e 19 44
e 19 49
e 19 60
e 19 64
e 19 93
e 19 94
e 19 125
e 19 127
e 19 132
e 19 134
e 19 155
e 19 157
e 19 176
e 19 187
e 19 189
e 19 199
e 19 200
e 20 21
e 20 27
e 20 32
e 20 41
e 20 48
e 20 51
e 20 58
e 20 75
e 20 90
e 20 95
e 20 98
e 20 103
e 20 111
e 20 125
e 20 144
e 20 154
e 20 181
e 20 196
e 21 22
e 21 29
e 21 34
e 21 44
e 21 71
e 21 72
e 21 81
e 21 85
e 21 90
e 21 95
e 21 114
e 21 118
e 21 120
e 21 133
e 21 141
e 21 152
e 21 154
e 21 178
e 21 184
e 21 197
e 22 23
e 22 25
e 22 30
e 22 43
e 22 51
e 22 57
e 22 66
e 22 75
e 22 76
e 22 80
e 22 111
e 22 126
e 22 127
e 22 185
e 23 24
e 23 25
e 23 33
e 23 49
e 23 55
e 23 57
e 23 76
e 23 83
e 23 89
e 23 95
e 23 126
e 23 136
e 23 139
e 23 152
e 23 158
e 23 175
e 23 197
e 24 25
e 24 27
e 24 30
e 24 34
e 24 38
e 24 40
e 24 55
e 24 57
e 24 67
e 24 68
e 24 72
e 24 73
e 24 104
e 24 116
e 24 137
e 24 142
e 24 171
e 24 182
e 24 183
e 24 186
e 24 197
e 25 26
e 25 40
e 25 55
e 25 57
e 25 60
e 25 75
e 25 83
e 25 84
e 25 88
e 25 95
e 25 104
e 25 112
e 25 119
e 25 122
e 25 125
e 25 129
e 25 151
e 25 158
e 25 165
e 25 181
e 25 183
e 25 186
e 25 193
e 25 200
e 26 27
e 26 31
e 26 32
e 26 36
e 26 48
e 26 56
e 26 60
e 26 61
e 26 85
e 26 97
e 26 102
e 26 108
e 26 111
e 26 113
e 26 120
e 26 121
e 26 134
e 26 135
e 26 139
e 26 153
e 26 158
e 26 164
e 26 177
e 27 28
e 27 44
e 27 75
e 27 81
e 27 84
e 27 97
e 27 104
e 27 109
e 27 117
e 27 118
e 27 135
e 27 163
e 27 170
e 27 185
e 28 29
e 28 48
e 28 50
e 28 75
e 28 92
e 28 99
e 28 102
e 28 104
e 28 113
e 28 139
e 28 150
e 28 158
e 28 164
e 28 178
e 28 192
e 29 30
e 29 32
e 29 50
e 29 84
e 29 101
e 29 105
e 29 106
e 29 111
e 29 118
e 29 125
e 29 126
e 29 127
e 29 143
e 29 167
e 29 169
e 29 180
e 30 31
e 30 38
e 30 48
e 30 82
e 30 90
e 30 97
e 30 112
e 30 117
e 30 120
e 30 174
e 30 183
e 30 185
e 30 199
e 31 32
e 31 48
e 31 60
e 31 79
e 31 93
e 31 98
e 31 104
e 31 111
e 31 122
e 31 125
e 31 127
e 31 140
e 31 171
e 31 187
e 31 192
e 31 197
e 31 198
e 32 33
e 32 34
e 32 36
e 32 52
e 32 56
e 32 59
e 32 64
e 32 67
e 32 74
e 32 76
e 32 77
e 32 86
e 32 89
e 32 115
e 32 123
e 32 125
e 32 131
e 32 132
e 32 141
e 32 153
e 32 167
e 32 168
e 32 176
e 32 180
e 32 199
e 33 34
e 33 37
e 33 44
e 33 62
e 33 66
e 33 67
e 33 69
e 33 77
e 33 87
e 33 96
e 33 114
e 33 117
e 33 120
e 33 140
e 33 141
e 33 146
e 33 163
e 33 167
e 33 175
e 33 180
e 34 35
e 34 40
e 34 66
e 34 74
e 34 75
e 34 88
e 34 108
e 34 116
e 34 122
e 34 125
e 34 164
e 34 178
e 34 184
e 34 188
e 34 199
e 35 36
e 35 40
e 35 44
e 35 45
e 35 53
e 35 54
e 35 55
e 35 68
e 35 83
e 35 111
e 35 121
e 35 140
e 35 144
e 35 152
e 35 163
e 35 164
e 35 173
e 35 187
e 36 37
e 36 45
e 36 52
e 36 67
e 36 80
e 36 101
e 36 109
e 36 119
e 36 124
e 36 146
e 36 155
e 36 168
e 37 38
e 37 44
e 37 48
e 37 65
e 37 70
e 37 75
e 37 84
e 37 112
e 37 138
e 37 148
e 37 157
e 38 39
e 38 50
e 38 51
e 38 72
e 38 75
e 38 77
e 38 81
e 38 110
e 38 115
e 38 116
e 38 138
e 38 148
e 38 157
e 38 160
e 38 168
e 38 169
e 38 180
e 38 181
e 38 187
e 39 40
e 39 56
e 39 68
e 39 75
e 39 77
e 39 99
e 39 102
e 39 124
e 39 127
e 39 128
e 39 142
e 39 150
e 39 169
e 39 172
e 39 181
e 39 196
e 40 41
e 40 43
e 40 49
e 40 50
e 40 72
e 40 128
e 40 134
e 40 154
e 40 158
e 40 164
e 40 189
e 41 42
e 41 48
e 41 56
e 41 67
e 41 69
e 41 79
e 41 93
e 41 106
e 41 110
e 41 116
e 41 119
e 41 150
e 41 152
e 41 162
e 41 168
e 41 171
e 41 178
e 41 198
e 42 43
e 42 46
e 42 52
e 42 65
e 42 68
e 42 102
e 42 115
e 42 127
e 42 146
e 42 179
e 42 183
e 42 185
e 43 44
e 43 49
e 43 67
e 43 74
e 43 76
e 43 81
e 43 98
e 43 99
e 43 107
e 43 108
e 43 115
e 43 136
e 43 151
e 43 159
e 43 178
e 43 187
e 43 188
e 44 45
e 44 48
e 44 52
e 44 53
e 44 56
e 44 66
e 44 68
e 44 75
e 44 85
e 44 97
e 44 107
e 44 108
e 44 115
e 44 155
e 44 159
e 44 166
e 45 46
e 45 49
e 45 71
e 45 102
e 45 103
e 45 104
e 45 108
e 45 112
e 45 124
e 45 131
e 45 198
e 46 47
e 46 73
e 46 83
e 46 106
e 46 108
e 46 111
e 46 113
e 46 129
e 46 130
e 46 135
e 46 139
e 46 152
e 46 169
e 47 48
e 47 61
e 47 62
e 47 65
e 47 76
e 47 79
e 47 82
e 47 87
e 47 89
e 47 104
e 47 138
e 47 147
e 47 148
e 47 161
e 47 179
e 47 184
e 47 187
e 47 194
e 47 200
e 48 49
e 48 55
e 48 60
e 48 64
e 48 71
e 48 73
e 48 85
e 48 87
e 48 95
e 48 119
e 48 120
e 48 122
e 48 129
e 48 133
e 48 136
e 48 165
e 48 168
e 48 171
e 48 173
e 48 177
e 48 194
e 49 50
e 49 55
e 49 72
e 49 79
e 49 83
e 49 92
e 49 97
e 49 100
e 49 122
e 49 132
e 49 137
e 49 160
e 49 161
e 49 171
e 49 178
e 49 180
e 49 181
e 49 182
e 49 184
e 49 193
e 50 51
e 50 53
e 50 71
e 50 72
e 50 81
e 50 106
e 50 120
e 50 136
e 50 161
e 50 167
e 51 52
e 51 53
e 51 56
e 51 59
e 51 71
e 51 76
e 51 90
e 51 96
e 51 103
e 51 117
e 51 118
e 51 124
e 51 168
e 51 190
e 51 191
e 51 198
e 52 53
e 52 80
e 52 88
e 52 119
e 52 121
e 52 122
e 52 123
e 52 134
e 52 139
e 52 143
e 52 185
e 52 187
e 52 190
e 52 192
e 53 54
e 53 55
e 53 57
e 53 65
e 53 76
e 53 94
e 53 99
e 53 100
e 53 116
e 53 125
e 53 138
e 53 163
e 53 164
e 53 180
e 53 199
e 54 55
e 54 57
e 54 62
e 54 64
e 54 83
e 54 107
e 54 108
e 54 109
e 54 116
e 54 117
e 54 125
e 54 137
e 54 140
e 54 166
e 54 169
e 54 179
e 54 197
e 55 56
e 55 66
e 55 76
e 55 79
e 55 85
e 55 89
e 55 93
e 55 96
e 55 121
e 55 124
e 55 129
e 55 133
e 55 147
e 55 150
e 55 152
e 55 181
e 55 191
e 55 199
e 56 57
e 56 61
e 56 80
e 56 91
e 56 96
e 56 97
e 56 109
e 56 118
e 56 120
e 56 133
e 56 168
e 56 171
e 56 174
e 56 183
e 56 184
e 56 189
e 56 194
e 57 58
e 57 78
e 57 81
e 57 83
e 57 86
e 57 96
e 57 107
e 57 116
e 57 118
e 57 120
e 57 129
e 57 150
e 57 151
e 57 155
e 57 160
e 57 170
e 57 172
e 57 188
e 57 191
e 58 59
e 58 72
e 58 74
e 58 82
e 58 111
e 58 112
e 58 118
e 58 132
e 58 158
e 58 161
e 58 171
e 58 179
e 58 192
e 58 197
e 59 60
e 59 62
e 59 76
e 59 97
e 59 106
e 59 111
e 59 113
e 59 129
e 59 132
e 59 136
e 59 146
e 59 151
e 59 157
e 59 162
e 59 169
e 60 61
e 60 64
e 60 65
e 60 69
e 60 80
e 60 92
e 60 103
e 60 110
e 60 122
e 60 144
e 60 156
e 60 159
e 60 165
e 60 179
e 60 182
e 60 198
e 61 62
e 61 78
e 61 85
e 61 103
e 61 133
e 61 154
e 61 177
e 61 182
e 61 189
e 62 63
e 62 67
e 62 68
e 62 75
e 62 85
e 62 96
e 62 98
e 62 105
e 62 107
e 62 110
e 62 122
e 62 123
e 62 135
e 62 137
e 62 140
e 62 144
e 62 145
e 62 150
e 62 155
e 62 160
e 62 162
e 62 170
e 62 188
e 63 64
e 63 73
e 63 76
e 63 77
e 63 90
e 63 95
e 63 123
e 63 133
e 63 138
e 63 161
e 63 168
e 63 169
e 63 190
e 63 192
e 63 199
e 63 200
e 64 65
e 64 69
e 64 71
e 64 94
e 64 101
e 64 105
e 64 114
e 64 117
e 64 149
e 64 154
e 64 195
e 64 198
e 65 66
e 65 75
e 65 96
e 65 98
e 65 108
e 65 112
e 65 116
e 65 122
e 65 137
e 65 155
e 65 183
e 65 190
e 65 197
e 66 67
e 66 91
e 66 108
e 66 109
e 66 111
e 66 113
e 66 115
e 66 121
e 66 126
e 66 157
e 66 159
e 66 168
e 67 68
e 67 74
e 67 112
e 67 113
e 67 126
e 67 128
e 67 164
e 67 166
e 67 199
e 68 69
e 68 70
e 68 77
e 68 86
e 68 99
e 68 101
e 68 109
e 68 116
e 68 117
e 68 118
e 68 121
e 68 130
e 68 139
e 68 143
e 68 146
e 68 148
e 68 153
e 68 165
e 68 171
e 68 184
e 68 193
e 68 194
e 68 199
e 69 70
e 69 73
e 69 88
e 69 93
e 69 97
e 69 115
e 69 147
e 69 151
e 69 171
e 69 177
e 69 184
e 69 186
e 69 191
e 70 71
e 70 93
e 70 105
e 70 146
e 70 149
e 70 155
e 70 162
e 70 166
e 70 172
e 70 177
e 70 178
e 70 183
e 70 191
e 70 193
e 70 195
e 71 72
e 71 81
e 71 85
e 71 130
e 71 139
e 71 169
e 71 175
e 71 177
e 71 180
e 71 196
e 72 73
e 72 79
e 72 91
e 72 99
e 72 114
e 72 141
e 72 164
e 72 165
e 72 172
e 72 179
e 73 74
e 73 89
e 73 92
e 73 102
e 73 122
e 73 133
e 73 135
e 73 138
e 73 143
e 73 145
e 73 171
e 73 178
e 73 181
e 73 190
e 74 75
e 74 79
e 74 80
e 74 86
e 74 88
e 74 114
e 74 140
e 74 176
e 75 76
e 75 77
e 75 82
e 75 83
e 75 94
e 75 105
e 75 133
e 75 138
e 75 169
e 75 177
e 75 183
e 75 200
e 76 77
e 76 78
e 76 80
e 76 82
e 76 83
e 76 104
e 76 112
e 76 117
e 76 123
e 76 136
e 76 140
e 76 145
e 76 149
e 76 166
e 76 169
e 76 188
e 76 189
e 77 78
e 77 80
e 77 115
e 77 154
e 77 158
e 77 159
e 77 161
e 77 165
e 77 166
e 77 187
e 77 196
e 77 197
e 78 79
e 78 82
e 78 121
e 78 134
e 78 143
e 78 150
e 78 152
e 78 177
e 78 200
e 79 80
e 79 104
e 79 108
e 79 115
e 79 120
e 79 131
e 79 138
e 79 140
e 79 146
e 80 81
e 80 84
e 80 92
e 80 93
e 80 106
e 80 146
e 80 154
e 80 160
e 80 167
e 80 175
e 80 179
e 80 190
e 80 194
e 80 195
e 80 198
e 80 199
e 81 82
e 81 90
e 81 95
e 81 98
e 81 111
e 81 115
e 81 123
e 81 131
e 81 132
e 81 144
e 81 160
e 81 173
e 81 174
e 81 189
e 81 199
e 82 83
e 82 84
e 82 85
e 82 94
e 82 116
e 82 119
e 82 133
e 82 144
e 82 147
e 82 163
e 82 185
e 83 84
e 83 104
e 83 119
e 83 128
e 83 145
e 83 151
e 83 153
e 83 158
e 83 167
e 83 174
e 83 181
e 83 192
e 84 85
e 84 95
e 84 99
e 84 115
e 84 116
e 84 118
e 84 148
e 84 158
e 84 162
e 84 174
e 84 175
e 84 197
e 85 86
e 85 88
e 85 101
e 85 105
e 85 109
e 85 125
e 85 136
e 85 139
e 85 141
e 85 156
e 85 163
e 85 165
e 85 173
e 85 198
e 86 87
e 86 105
e 86 118
e 86 119
e 86 145
e 86 162
e 86 173
e 87 88
e 87 94
e 87 100
e 87 140
e 87 179
e 87 195
e 88 89
e 88 92
e 88 105
e 88 145
e 88 164
e 88 165
e 88 178
e 89 90
e 89 93
e 89 100
e 89 113
e 89 120
e 89 121
e 89 159
e 89 170
e 89 185
e 89 190
e 89 197
e 90 91
e 90 113
e 90 116
e 90 121
e 90 123
e 90 128
e 90 158
e 90 163
e 90 164
e 90 175
e 91 92
e 91 98
e 91 114
e 91 134
e 91 142
e 91 151
e 91 170
e 91 177
e 91 195
e 92 93
e 92 146
e 92 147
e 92 161
e 92 165
e 92 177
e 92 178
e 92 180
e 92 190
e 92 197
e 93 94
e 93 97
e 93 101
e 93 103
e 93 118
e 93 122
e 93 144
e 93 161
e 93 170
e 93 180
e 93 184
e 93 197
e 93 199
e 94 95
e 94 114
e 94 155
e 94 158
e 94 163
e 94 178
e 94 180
e 94 190
e 95 96
e 95 97
e 95 99
e 95 105
e 95 109
e 95 110
e 95 115
e 95 119
e 95 128
e 95 134
e 95 193
e 96 97
e 96 109
e 96 120
e 96 131
e 96 138
e 96 140
e 96 141
e 96 142
e 96 148
e 96 149
e 97 98
e 97 107
e 97 110
e 97 135
e 97 137
e 97 144
e 97 147
e 97 150
e 97 158
e 97 166
e 97 178
e 98 99
e 98 107
e 98 115
e 98 127
e 98 129
e 98 142
e 98 152
e 98 158
e 98 159
e 98 177
e 98 178
e 98 181
e 98 189
e 99 100
e 99 111
e 99 120
e 99 124
e 99 125
e 99 159
e 99 176
e 100 101
e 100 116
e 100 122
e 100 126
e 100 139
e 100 144
e 100 157
e 100 186
e 100 199
e 101 102
e 101 103
e 101 105
e 101 109
e 101 112
e 101 122
e 101 127
e 101 131
e 101 147
e 101 157
e 101 160
e 101 169
e 101 186
e 101 194
e 102 103
e 102 127
e 102 137
e 102 141
e 102 142
e 102 165
e 102 182
e 102 189
e 102 193
e 103 104
e 103 124
e 103 136
e 103 140
e 103 153
e 103 157
e 103 159
e 103 172
e 103 190
e 103 197
e 104 105
e 104 129
e 104 155
e 104 158
e 104 159
e 104 190
e 104 196
e 105 106
e 105 114
e 105 139
e 105 148
e 105 154
e 105 159
e 105 160
e 105 194
e 105 195
e 105 197
e 106 107
e 106 115
e 106 139
e 106 143
e 106 144
e 106 146
e 106 178
e 106 182
e 106 183
e 106 189
e 106 192
e 107 108
e 107 109
e 107 112
e 107 115
e 107 133
e 107 136
e 107 145
e 107 162
e 107 166
e 107 173
e 107 184
e 108 109
e 108 117
e 108 120
e 108 138
e 108 143
e 108 145
e 108 160
e 108 164
e 108 178
e 108 191
e 108 199
e 109 110
e 109 117
e 109 129
e 109 151
e 109 167
e 109 188
e 110 111
e 110 120
e 110 143
e 110 174
e 111 112
e 111 128
e 111 174
e 111 200
e 112 113
e 112 114
e 112 122
e 112 133
e 112 145
e 112 150
e 112 154
e 112 155
e 112 156
e 112 159
e 112 165
e 112 171
e 112 188
e 112 198
e 113 114
e 113 159
e 113 168
e 113 170
e 113 184
e 113 198
e 114 115
e 114 125
e 114 140
e 114 180
e 114 188
e 114 189
e 114 192
e 114 200
e 115 116
e 115 127
e 115 129
e 115 137
e 115 143
e 115 153
e 115 179
e 115 186
e 115 195
e 116 117
e 116 167
e 116 176
e 116 183
e 116 197
e 116 199
e 117 118
e 117 134
e 117 142
e 117 145
e 117 162
e 117 172
e 117 190
e 118 119
e 118 149
e 118 155
e 118 159
e 118 164
e 119 120
e 119 128
e 119 129
e 119 132
e 119 135
e 119 158
e 119 176
e 119 181
e 119 188
e 119 193
e 120 121
e 120 122
e 120 133
e 120 139
e 120 156
e 120 171
e 120 179
e 120 194
e 121 122
e 121 123
e 121 133
e 121 146
e 121 149
e 121 179
e 121 184
e 121 194
e 122 123
e 122 137
e 122 160
e 122 167
e 122 184
e 122 185
e 122 188
e 122 194
e 123 124
e 123 129
e 123 134
e 123 152
e 123 159
e 123 188
e 124 125
e 124 143
e 124 174
e 125 126
e 125 127
e 125 192
e 126 127
e 126 130
e 126 132
e 126 136
e 126 140
e 126 164
e 126 169
e 126 172
e 127 128
e 127 140
e 127 152
e 127 159
e 127 168
e 127 170
e 127 179
e 128 129
e 128 141
e 128 144
e 128 151
e 128 156
e 128 171
e 128 177
e 128 187
e 128 189
e 129 130
e 129 136
e 129 144
e 129 147
e 129 160
e 129 162
e 129 176
e 129 177
e 129 181
e 129 182
e 129 187
e 129 192
e 130 131
e 130 143
e 130 155
e 130 166
e 130 173
e 130 175
e 130 178
e 130 181
e 130 187
e 131 132
e 131 136
e 131 164
e 131 165
e 131 193
e 132 133
e 132 136
e 132 142
e 132 158
e 132 160
e 132 169
e 132 175
e 132 178
e 132 186
e 132 193
e 133 134
e 133 144
e 133 168
e 133 175
e 133 176
e 133 199
e 134 135
e 134 158
e 134 165
e 134 196
e 135 136
e 135 156
e 135 165
e 135 170
e 135 190
e 135 196
e 136 137
e 136 154
e 136 155
e 136 184
e 136 199
e 137 138
e 137 149
e 137 157
e 137 174
e 137 191
e 137 197
e 138 139
e 138 143
e 138 156
e 138 170
e 138 191
e 139 140
e 139 148
e 139 157
e 139 163
e 139 180
e 140 141
e 140 166
e 140 170
e 140 193
e 141 142
e 141 145
e 141 168
e 141 169
e 141 183
e 141 184
e 142 143
e 142 158
e 142 165
e 142 166
e 142 198
e 143 144
e 143 150
e 143 151
e 143 170
e 143 180
e 143 193
e 143 195
e 144 145
e 144 148
e 144 158
e 144 174
e 144 180
e 144 193
e 145 146
e 145 153
e 145 155
e 145 173
e 145 185
e 145 193
e 145 194
e 146 147
e 146 156
e 146 159
e 146 166
e 146 168
e 146 176
e 146 179
e 146 186
e 146 188
e 146 197
e 146 200
e 147 148
e 147 184
e 147 195
e 148 149
e 148 168
e 148 170
e 148 172
e 148 192
e 149 150
e 149 152
e 149 153
e 149 157
e 149 158
e 149 159
e 149 182
e 149 186
e 150 151
e 150 164
e 150 167
e 150 169
e 150 178
e 150 186
e 150 189
e 151 152
e 151 155
e 151 177
e 151 197
e 152 153
e 152 173
e 152 177
e 152 183
e 152 194
e 153 154
e 153 165
e 153 180
e 153 185
e 153 199
e 154 155
e 154 194
e 155 156
e 155 160
e 155 178
e 155 188
e 156 157
e 156 158
e 156 159
e 156 185
e 156 190
e 157 158
e 157 161
e 157 163
e 157 177
e 157 199
e 158 159
e 158 168
e 158 176
e 158 187
e 158 190
e 158 197
e 159 160
e 159 166
e 159 175
e 159 190
e 160 161
e 160 163
e 160 178
e 161 162
e 161 184
e 162 163
e 162 177
e 162 189
e 163 164
e 163 190
e 164 165
e 164 166
e 164 188
e 164 192
e 164 194
e 165 166
e 165 169
e 165 191
e 166 167
e 166 173
e 166 187
e 166 191
e 166 199
e 167 168
e 167 170
e 168 169
e 168 175
e 168 185
e 168 195
e 168 197
e 169 170
e 169 171
e 169 175
e 169 189
e 169 195
e 170 171
e 170 173
e 170 179
e 170 182
e 170 190
e 170 197
e 170 199
e 170 200
e 171 172
e 171 173
e 171 177
e 171 181
e 171 189
e 172 173
e 172 176
e 172 186
e 172 197
e 173 174
e 173 180
e 174 175
e 174 183
e 174 185
e 174 193
e 175 176
e 175 184
e 175 187
e 175 194
e 176 177
e 176 182
e 176 195
e 177 178
e 177 183
e 177 194
e 178 179
e 178 182
e 179 180
e 179 190
e 179 198
e 180 181
e 180 182
e 180 186
e 181 182
e 181 186
e 181 191
e 181 193
e 181 198
e 182 183
e 182 191
e 182 200
e 183 184
e 183 186
e 183 187
e 183 193
e 183 198
e 184 185
e 184 194
e 185 186
e 186 187
e 186 193
e 187 188
e 188 189
e 188 191
e 188 192
e 188 198
e 188 199
e 189 190
e 189 191
e 189 199
e 190 191
e 191 192
e 192 193
e 192 199
e 193 194
e 194 195
e 195 196
e 195 199
e 196 197
e 197 198
e 197 199
e 198 199
e 199 200
