c FILE: v200_d30.dat
e 11 26
e 11 30
e 11 35
e 11 36
e 11 39
e 11 48
e 11 53
e 11 57
e 11 61
e 11 62
e 11 63
e 11 67
e 11 68
e 11 70
e 11 83
e 11 86
e 11 87
e 11 88
e 11 100
e 11 103
e 11 118
e 11 124
e 11 125
e 11 126
e 11 133
e 11 135
e 11 136
e 11 140
e 11 146
e 11 149
e 11 154
e 11 155
e 11 158
e 11 161
e 11 164
e 11 167
e 11 175
e 11 180
e 11 183
e 11 186
e 11 192
e 11 195
e 11 196
e 12 13
e 12 18
e 12 19
e 12 21
e 12 31
e 12 34
e 12 40
e 12 41
e 12 42
e 12 44
e 12 45
e 12 47
e 12 51
e 12 52
e 12 55
e 12 57
e 12 58
e 12 59
e 12 61
e 12 63
e 12 64
e 12 65
e 12 66
e 12 69
e 12 70
e 12 73
e 12 74
e 12 81
e 12 82
e 12 85
e 12 89
e 12 92
e 12 95
e 12 99
e 12 100
e 12 102
e 12 103
e 12 105
e 12 106
e 12 108
e 12 111
e 12 117
e 12 119
e 12 126
e 12 127
e 12 137
e 12 139
e 12 147
e 12 152
e 12 158
e 12 161
e 12 167
e 12 169
e 12 170
e 12 184
e 12 186
e 12 191
e 12 192
e 12 193
e 12 199
e 13 14
e 13 15
e 13 18
e 13 22
e 13 28
e 13 30
e 13 36
e 13 37
e 13 38
e 13 42
e 13 43
e 13 47
e 13 48
e 13 49
e 13 53
e 13 57
e 13 62
e 13 64
e 13 67
e 13 68
e 13 69
e 13 72
e 13 78
e 13 79
e 13 80
e 13 83
e 13 86
e 13 88
e 13 90
e 13 94
e 13 95
e 13 98
e 13 99
e 13 108
e 13 111
e 13 120
e 13 121
e 13 123
e 13 124
e 13 125
e 13 129
e 13 135
e 13 140
e 13 142
e 13 145
e 13 147
e 13 148
e 13 150
e 13 153
e 13 154
e 13 159
e 13 160
e 13 163
e 13 165
e 13 167
e 13 171
e 13 174
e 13 176
e 13 179
e 13 180
e 13 181
e 13 182
e 13 183
e 13 185
e 13 190
e 13 191
e 13 194
e 13 196
e 13 199
e 13 200
e 14 15
e 14 19
e 14 24
e 14 25
e 14 32
e 14 34
e 14 35
e 14 36
e 14 40
e 14 42
e 14 46
e 14 48
e 14 53
e 14 55
e 14 59
e 14 60
e 14 66
e 14 74
e 14 75
e 14 78
e 14 85
e 14 86
e 14 87
e 14 88
e 14 90
e 14 91
e 14 92
e 14 94
e 14 100
e 14 107
e 14 110
e 14 111
e 14 112
e 14 115
e 14 118
e 14 119
e 14 120
e 14 121
e 14 128
e 14 129
e 14 130
e 14 131
e 14 134
e 14 136
e 14 143
e 14 149
e 14 168
e 14 176
e 14 182
e 14 185
e 14 189
e 14 199
e 15 16
e 15 21
e 15 25
e 15 35
e 15 40
e 15 44
e 15 55
e 15 57
e 15 59
e 15 60
e 15 61
e 15 66
e 15 68
e 15 71
e 15 72
e 15 74
e 15 77
e 15 78
e 15 81
e 15 86
e 15 89
e 15 102
e 15 108
e 15 110
e 15 118
e 15 119
e 15 121
e 15 126
e 15 128
e 15 129
e 15 141
e 15 147
e 15 150
e 15 153
e 15 168
e 15 173
e 15 176
e 15 181
e 15 182
e 15 186
e 15 187
e 15 189
e 15 190
e 15 194
e 15 195
e 15 197
e 16 17
e 16 20
e 16 22
e 16 23
e 16 25
e 16 28
e 16 32
e 16 41
e 16 42
e 16 45
e 16 46
e 16 51
e 16 53
e 16 54
e 16 56
e 16 57
e 16 58
e 16 59
e 16 61
e 16 63
e 16 65
e 16 66
e 16 67
e 16 69
e 16 74
e 16 84
e 16 88
e 16 97
e 16 98
e 16 103
e 16 105
e 16 111
e 16 116
e 16 119
e 16 127
e 16 132
e 16 136
e 16 137
e 16 140
e 16 144
e 16 148
e 16 149
e 16 151
e 16 154
e 16 155
e 16 163
e 16 171
e 16 172
e 16 174
e 16 175
e 16 176
e 16 177
e 16 179
e 16 181
e 16 183
e 16 187
e 16 188
e 16 189
e 16 191
e 16 193
e 16 199
e 17 18
e 17 19
e 17 20
e 17 24
e 17 27
e 17 29
e 17 34
e 17 37
e 17 39
e 17 42
e 17 43
e 17 48
e 17 50
e 17 52
e 17 53
e 17 56
e 17 57
e 17 63
e 17 68
e 17 69
e 17 72
e 17 80
e 17 85
e 17 90
e 17 91
e 17 92
e 17 94
e 17 95
e 17 98
e 17 100
e 17 110
e 17 111
e 17 118
e 17 123
e 17 127
e 17 129
e 17 135
e 17 139
e 17 141
e 17 142
e 17 144
e 17 145
e 17 147
e 17 148
e 17 149
e 17 152
e 17 155
e 17 156
e 17 157
e 17 158
e 17 160
e 17 164
e 17 166
e 17 168
e 17 173
e 17 177
e 17 180
e 17 187
e 17 188
e 17 193
e 17 196
e 17 197
e 18 19
e 18 20
e 18 24
e 18 29
e 18 31
e 18 33
e 18 35
e 18 38
e 18 42
e 18 44
e 18 47
e 18 49
e 18 54
e 18 56
e 18 58
e 18 60
e 18 66
e 18 77
e 18 78
e 18 82
e 18 83
e 18 86
e 18 87
e 18 91
e 18 97
e 18 98
e 18 101
e 18 104
e 18 106
e 18 109
e 18 111
e 18 112
e 18 114
e 18 118
e 18 119
e 18 125
e 18 126
e 18 134
e 18 137
e 18 140
e 18 146
e 18 147
e 18 149
e 18 152
e 18 153
e 18 154
e 18 155
e 18 163
e 18 166
e 18 170
e 18 171
e 18 174
e 18 175
e 18 176
e 18 180
e 18 183
e 18 185
e 18 186
e 18 189
e 18 192
e 18 196
e 18 197
e 19 20
e 19 25
e 19 29
e 19 32
e 19 33
e 19 35
e 19 41
e 19 43
e 19 45
e 19 46
e 19 47
e 19 49
e 19 51
e 19 57
e 19 58
e 19 61
e 19 68
e 19 70
e 19 72
e 19 73
e 19 74
e 19 81
e 19 82
e 19 87
e 19 88
e 19 91
e 19 95
e 19 97
e 19 102
e 19 105
e 19 108
e 19 112
e 19 115
e 19 119
e 19 120
e 19 121
e 19 122
e 19 123
e 19 124
e 19 126
e 19 128
e 19 131
e 19 133
e 19 142
e 19 147
e 19 151
e 19 154
e 19 158
e 19 164
e 19 165
e 19 167
e 19 168
e 19 172
e 19 174
e 19 177
e 19 181
e 19 185
e 19 199
e 20 21
e 20 23
e 20 24
e 20 25
e 20 27
e 20 31
e 20 36
e 20 38
e 20 40
e 20 45
e 20 47
e 20 48
e 20 56
e 20 57
e 20 59
e 20 62
e 20 65
e 20 67
e 20 69
e 20 72
e 20 73
e 20 78
e 20 80
e 20 81
e 20 82
e 20 87
e 20 90
e 20 94
e 20 96
e 20 100
e 20 102
e 20 105
e 20 108
e 20 111
e 20 116
e 20 117
e 20 118
e 20 128
e 20 129
e 20 132
e 20 134
e 20 137
e 20 139
e 20 141
e 20 146
e 20 147
e 20 150
e 20 155
e 20 156
e 20 157
e 20 162
e 20 163
e 20 171
e 20 181
e 20 182
e 20 184
e 20 186
e 20 188
e 20 195
e 21 22
e 21 29
e 21 35
e 21 37
e 21 41
e 21 45
e 21 49
e 21 53
e 21 55
e 21 57
e 21 60
e 21 63
e 21 72
e 21 73
e 21 82
e 21 83
e 21 85
e 21 87
e 21 88
e 21 89
e 21 94
e 21 101
e 21 103
e 21 104
e 21 109
e 21 111
e 21 112
e 21 113
e 21 121
e 21 124
e 21 125
e 21 126
e 21 127
e 21 128
e 21 130
e 21 134
e 21 141
e 21 142
e 21 145
e 21 146
e 21 147
e 21 151
e 21 152
e 21 154
e 21 157
e 21 158
e 21 163
e 21 168
e 21 169
e 21 174
e 21 179
e 21 182
e 21 185
e 21 188
e 21 189
e 21 190
e 21 193
e 22 23
e 22 24
e 22 29
e 22 36
e 22 44
e 22 47
e 22 51
e 22 55
e 22 61
e 22 62
e 22 63
e 22 81
e 22 82
e 22 87
e 22 92
e 22 94
e 22 101
e 22 103
e 22 104
e 22 105
e 22 113
e 22 114
e 22 115
e 22 117
e 22 119
e 22 122
e 22 124
e 22 137
e 22 139
e 22 142
e 22 145
e 22 146
e 22 151
e 22 158
e 22 159
e 22 161
e 22 163
e 22 166
e 22 168
e 22 169
e 22 170
e 22 175
e 22 176
e 22 180
e 22 186
e 22 188
e 22 189
e 22 190
e 22 192
e 22 194
e 22 195
e 22 196
e 23 24
e 23 26
e 23 27
e 23 28
e 23 32
e 23 35
e 23 44
e 23 55
e 23 58
e 23 59
e 23 60
e 23 68
e 23 69
e 23 70
e 23 74
e 23 75
e 23 85
e 23 86
e 23 94
e 23 97
e 23 99
e 23 102
e 23 104
e 23 107
e 23 110
e 23 116
e 23 122
e 23 124
e 23 126
e 23 134
e 23 137
e 23 138
e 23 141
e 23 147
e 23 148
e 23 150
e 23 155
e 23 161
e 23 164
e 23 165
e 23 167
e 23 168
e 23 170
e 23 173
e 23 174
e 23 176
e 23 182
e 23 184
e 23 186
e 23 188
e 23 189
e 23 193
e 24 25
e 24 26
e 24 27
e 24 30
e 24 31
e 24 32
e 24 35
e 24 38
e 24 39
e 24 41
e 24 45
e 24 53
e 24 54
e 24 56
e 24 59
e 24 60
e 24 65
e 24 69
e 24 73
e 24 80
e 24 81
e 24 84
e 24 87
e 24 91
e 24 92
e 24 93
e 24 95
e 24 97
e 24 103
e 24 110
e 24 112
e 24 117
e 24 125
e 24 126
e 24 129
e 24 136
e 24 140
e 24 141
e 24 143
e 24 145
e 24 146
e 24 147
e 24 153
e 24 158
e 24 159
e 24 161
e 24 163
e 24 165
e 24 179
e 24 181
e 24 184
e 24 186
e 24 187
e 24 189
e 24 190
e 24 191
e 24 194
e 25 26
e 25 29
e 25 31
e 25 36
e 25 38
e 25 40
e 25 41
e 25 44
e 25 49
e 25 50
e 25 51
e 25 52
e 25 53
e 25 55
e 25 59
e 25 60
e 25 64
e 25 68
e 25 70
e 25 71
e 25 74
e 25 75
e 25 80
e 25 81
e 25 86
e 25 94
e 25 102
e 25 105
e 25 119
e 25 126
e 25 127
e 25 128
e 25 129
e 25 133
e 25 135
e 25 138
e 25 144
e 25 154
e 25 155
e 25 157
e 25 159
e 25 161
e 25 171
e 25 172
e 25 175
e 25 178
e 25 184
e 25 186
e 25 187
e 25 190
e 25 195
e 25 196
e 25 198
e 26 27
e 26 30
e 26 37
e 26 47
e 26 48
e 26 54
e 26 58
e 26 59
e 26 61
e 26 62
e 26 63
e 26 65
e 26 78
e 26 85
e 26 89
e 26 93
e 26 95
e 26 103
e 26 104
e 26 107
e 26 112
e 26 118
e 26 124
e 26 131
e 26 136
e 26 140
e 26 143
e 26 144
e 26 146
e 26 147
e 26 153
e 26 156
e 26 157
e 26 158
e 26 163
e 26 171
e 26 173
e 26 174
e 26 175
e 26 178
e 26 182
e 26 183
e 26 186
e 26 188
e 26 190
e 26 195
e 26 196
e 26 198
e 27 28
e 27 29
e 27 30
e 27 32
e 27 35
e 27 37
e 27 40
e 27 42
e 27 47
e 27 48
e 27 52
e 27 56
e 27 63
e 27 64
e 27 65
e 27 66
e 27 69
e 27 71
e 27 74
e 27 75
e 27 77
e 27 80
e 27 83
e 27 84
e 27 85
e 27 89
e 27 94
e 27 95
e 27 97
e 27 103
e 27 106
e 27 112
e 27 114
e 27 116
e 27 117
e 27 128
e 27 136
e 27 138
e 27 140
e 27 141
e 27 148
e 27 151
e 27 154
e 27 159
e 27 161
e 27 173
e 27 174
e 27 177
e 27 181
e 27 182
e 27 184
e 27 190
e 27 193
e 27 199
e 28 29
e 28 30
e 28 36
e 28 38
e 28 48
e 28 49
e 28 52
e 28 53
e 28 55
e 28 61
e 28 63
e 28 65
e 28 67
e 28 70
e 28 71
e 28 72
e 28 76
e 28 78
e 28 81
e 28 82
e 28 87
e 28 88
e 28 89
e 28 95
e 28 96
e 28 99
e 28 104
e 28 109
e 28 111
e 28 120
e 28 126
e 28 138
e 28 140
e 28 150
e 28 160
e 28 166
e 28 169
e 28 170
e 28 171
e 28 172
e 28 176
e 28 181
e 28 182
e 28 185
e 28 189
e 28 192
e 29 30
e 29 31
e 29 33
e 29 34
e 29 37
e 29 38
e 29 39
e 29 40
e 29 41
e 29 42
e 29 43
e 29 59
e 29 70
e 29 73
e 29 74
e 29 78
e 29 79
e 29 82
e 29 85
e 29 86
e 29 89
e 29 93
e 29 106
e 29 107
e 29 117
e 29 126
e 29 127
e 29 131
e 29 132
e 29 133
e 29 134
e 29 135
e 29 138
e 29 143
e 29 145
e 29 146
e 29 149
e 29 152
e 29 156
e 29 160
e 29 165
e 29 166
e 29 176
e 29 177
e 29 178
e 29 183
e 29 185
e 29 187
e 29 191
e 29 194
e 29 198
e 29 199
e 30 31
e 30 40
e 30 41
e 30 46
e 30 47
e 30 52
e 30 53
e 30 56
e 30 63
e 30 67
e 30 68
e 30 70
e 30 71
e 30 74
e 30 79
e 30 83
e 30 84
e 30 86
e 30 89
e 30 94
e 30 95
e 30 96
e 30 97
e 30 98
e 30 100
e 30 105
e 30 107
e 30 109
e 30 112
e 30 113
e 30 114
e 30 118
e 30 121
e 30 122
e 30 126
e 30 130
e 30 133
e 30 134
e 30 139
e 30 144
e 30 155
e 30 156
e 30 160
e 30 162
e 30 163
e 30 172
e 30 174
e 30 175
e 30 176
e 30 178
e 30 180
e 30 181
e 30 183
e 30 185
e 30 187
e 30 192
e 30 194
e 31 32
e 31 34
e 31 39
e 31 40
e 31 49
e 31 51
e 31 56
e 31 58
e 31 59
e 31 60
e 31 63
e 31 68
e 31 69
e 31 71
e 31 72
e 31 73
e 31 75
e 31 77
e 31 80
e 31 82
e 31 83
e 31 85
e 31 87
e 31 89
e 31 93
e 31 96
e 31 97
e 31 98
e 31 99
e 31 100
e 31 103
e 31 109
e 31 110
e 31 111
e 31 117
e 31 118
e 31 119
e 31 123
e 31 125
e 31 130
e 31 134
e 31 139
e 31 141
e 31 145
e 31 147
e 31 154
e 31 161
e 31 168
e 31 173
e 31 177
e 31 178
e 31 181
e 31 182
e 31 190
e 31 194
e 31 195
e 31 197
e 31 198
e 32 33
e 32 35
e 32 38
e 32 40
e 32 42
e 32 44
e 32 45
e 32 46
e 32 47
e 32 50
e 32 52
e 32 56
e 32 65
e 32 67
e 32 81
e 32 84
e 32 89
e 32 90
e 32 93
e 32 100
e 32 102
e 32 104
e 32 108
e 32 109
e 32 113
e 32 115
e 32 119
e 32 123
e 32 126
e 32 128
e 32 129
e 32 130
e 32 132
e 32 133
e 32 135
e 32 146
e 32 148
e 32 152
e 32 154
e 32 156
e 32 157
e 32 158
e 32 160
e 32 166
e 32 169
e 32 171
e 32 180
e 32 182
e 32 184
e 32 189
e 32 191
e 32 193
e 32 196
e 32 197
e 33 34
e 33 39
e 33 47
e 33 48
e 33 56
e 33 57
e 33 58
e 33 61
e 33 62
e 33 64
e 33 68
e 33 69
e 33 70
e 33 71
e 33 73
e 33 74
e 33 77
e 33 80
e 33 88
e 33 89
e 33 90
e 33 96
e 33 98
e 33 100
e 33 102
e 33 105
e 33 107
e 33 112
e 33 115
e 33 116
e 33 117
e 33 121
e 33 126
e 33 135
e 33 137
e 33 142
e 33 143
e 33 144
e 33 151
e 33 157
e 33 158
e 33 159
e 33 161
e 33 168
e 33 169
e 33 174
e 33 178
e 33 184
e 33 189
e 33 191
e 34 35
e 34 38
e 34 47
e 34 50
e 34 52
e 34 53
e 34 58
e 34 62
e 34 65
e 34 69
e 34 76
e 34 82
e 34 83
e 34 87
e 34 93
e 34 94
e 34 96
e 34 98
e 34 99
e 34 108
e 34 123
e 34 124
e 34 127
e 34 130
e 34 133
e 34 134
e 34 140
e 34 141
e 34 142
e 34 143
e 34 150
e 34 154
e 34 159
e 34 160
e 34 161
e 34 167
e 34 169
e 34 183
e 34 193
e 34 198
e 34 200
e 35 36
e 35 39
e 35 41
e 35 42
e 35 46
e 35 47
e 35 48
e 35 51
e 35 54
e 35 55
e 35 62
e 35 63
e 35 64
e 35 67
e 35 68
e 35 71
e 35 74
e 35 76
e 35 77
e 35 79
e 35 84
e 35 87
e 35 88
e 35 89
e 35 90
e 35 95
e 35 97
e 35 108
e 35 110
e 35 111
e 35 118
e 35 122
e 35 126
e 35 128
e 35 129
e 35 130
e 35 132
e 35 133
e 35 138
e 35 139
e 35 140
e 35 144
e 35 147
e 35 148
e 35 153
e 35 154
e 35 161
e 35 173
e 35 178
e 35 183
e 35 193
e 35 197
e 35 199
e 36 37
e 36 41
e 36 48
e 36 50
e 36 55
e 36 59
e 36 62
e 36 63
e 36 64
e 36 66
e 36 68
e 36 69
e 36 70
e 36 72
e 36 82
e 36 84
e 36 88
e 36 90
e 36 91
e 36 94
e 36 95
e 36 97
e 36 98
e 36 112
e 36 114
e 36 118
e 36 126
e 36 128
e 36 130
e 36 137
e 36 139
e 36 140
e 36 143
e 36 146
e 36 149
e 36 152
e 36 158
e 36 164
e 36 167
e 36 168
e 36 176
e 36 177
e 36 179
e 36 181
e 36 183
e 36 185
e 36 187
e 36 189
e 36 192
e 36 197
e 36 200
e 37 38
e 37 42
e 37 43
e 37 44
e 37 46
e 37 49
e 37 52
e 37 54
e 37 58
e 37 59
e 37 64
e 37 72
e 37 75
e 37 77
e 37 81
e 37 82
e 37 88
e 37 89
e 37 92
e 37 93
e 37 94
e 37 97
e 37 109
e 37 110
e 37 113
e 37 114
e 37 115
e 37 116
e 37 117
e 37 119
e 37 121
e 37 123
e 37 126
e 37 130
e 37 135
e 37 138
e 37 149
e 37 158
e 37 160
e 37 161
e 37 163
e 37 164
e 37 169
e 37 171
e 37 173
e 37 174
e 37 175
e 37 177
e 37 178
e 37 179
e 37 184
e 37 187
e 38 39
e 38 43
e 38 44
e 38 48
e 38 50
e 38 53
e 38 55
e 38 59
e 38 60
e 38 66
e 38 67
e 38 68
e 38 70
e 38 75
e 38 76
e 38 77
e 38 78
e 38 79
e 38 80
e 38 84
e 38 85
e 38 86
e 38 89
e 38 94
e 38 97
e 38 101
e 38 102
e 38 108
e 38 109
e 38 110
e 38 111
e 38 112
e 38 123
e 38 125
e 38 128
e 38 129
e 38 131
e 38 134
e 38 142
e 38 147
e 38 149
e 38 153
e 38 155
e 38 157
e 38 160
e 38 161
e 38 167
e 38 170
e 38 173
e 38 174
e 38 181
e 38 182
e 38 186
e 38 189
e 38 196
e 38 198
e 38 200
e 39 40
e 39 42
e 39 47
e 39 52
e 39 54
e 39 58
e 39 59
e 39 69
e 39 77
e 39 78
e 39 79
e 39 87
e 39 97
e 39 99
e 39 100
e 39 102
e 39 106
e 39 108
e 39 110
e 39 112
e 39 118
e 39 119
e 39 120
e 39 122
e 39 123
e 39 124
e 39 129
e 39 130
e 39 134
e 39 137
e 39 138
e 39 139
e 39 145
e 39 146
e 39 152
e 39 154
e 39 157
e 39 161
e 39 164
e 39 165
e 39 169
e 39 172
e 39 176
e 39 183
e 39 184
e 39 185
e 39 187
e 39 189
e 39 192
e 39 196
e 40 41
e 40 44
e 40 45
e 40 47
e 40 48
e 40 50
e 40 52
e 40 53
e 40 64
e 40 70
e 40 74
e 40 77
e 40 79
e 40 81
e 40 82
e 40 85
e 40 90
e 40 92
e 40 94
e 40 95
e 40 101
e 40 105
e 40 109
e 40 111
e 40 112
e 40 114
e 40 117
e 40 119
e 40 129
e 40 139
e 40 140
e 40 141
e 40 144
e 40 155
e 40 161
e 40 165
e 40 179
e 40 180
e 40 181
e 40 188
e 40 190
e 40 191
e 40 196
e 40 197
e 40 199
e 41 42
e 41 45
e 41 50
e 41 55
e 41 58
e 41 59
e 41 62
e 41 68
e 41 72
e 41 73
e 41 74
e 41 75
e 41 77
e 41 78
e 41 85
e 41 87
e 41 88
e 41 90
e 41 94
e 41 104
e 41 105
e 41 115
e 41 116
e 41 124
e 41 128
e 41 134
e 41 139
e 41 144
e 41 148
e 41 149
e 41 152
e 41 156
e 41 161
e 41 167
e 41 168
e 41 172
e 41 175
e 41 177
e 41 179
e 41 181
e 41 184
e 41 187
e 41 191
e 41 193
e 41 196
e 42 43
e 42 44
e 42 48
e 42 49
e 42 53
e 42 54
e 42 55
e 42 61
e 42 63
e 42 67
e 42 74
e 42 76
e 42 80
e 42 82
e 42 86
e 42 88
e 42 89
e 42 91
e 42 92
e 42 94
e 42 98
e 42 101
e 42 102
e 42 105
e 42 107
e 42 110
e 42 112
e 42 113
e 42 123
e 42 129
e 42 133
e 42 134
e 42 135
e 42 139
e 42 141
e 42 146
e 42 150
e 42 153
e 42 154
e 42 156
e 42 158
e 42 161
e 42 163
e 42 167
e 42 169
e 42 173
e 42 176
e 42 181
e 42 190
e 42 197
e 43 44
e 43 47
e 43 49
e 43 53
e 43 62
e 43 68
e 43 69
e 43 81
e 43 82
e 43 91
e 43 100
e 43 105
e 43 106
e 43 108
e 43 109
e 43 111
e 43 115
e 43 120
e 43 122
e 43 123
e 43 125
e 43 129
e 43 134
e 43 137
e 43 138
e 43 139
e 43 149
e 43 152
e 43 158
e 43 159
e 43 162
e 43 169
e 43 173
e 43 176
e 43 178
e 43 181
e 43 184
e 43 185
e 43 187
e 43 191
e 44 45
e 44 51
e 44 53
e 44 59
e 44 60
e 44 62
e 44 68
e 44 75
e 44 80
e 44 81
e 44 82
e 44 83
e 44 84
e 44 87
e 44 88
e 44 96
