c FILE: v70_d20.dat
e 17 18
e 17 19
e 17 35
e 17 41
e 17 44
e 17 53
e 17 57
e 17 58
e 17 62
e 17 65
e 17 67
e 18 19
e 18 24
e 18 28
e 18 35
e 18 50
e 18 61
e 18 62
e 18 67
e 18 69
e 19 20
e 19 31
e 19 33
e 19 39
e 19 40
e 19 58
e 19 67
e 19 70
e 20 21
e 20 23
e 20 24
e 20 27
e 20 38
e 20 46
e 20 47
e 20 49
e 20 50
e 20 51
e 20 63
e 20 68
e 21 22
e 21 25
e 21 37
e 21 41
e 21 42
e 21 44
e 21 45
e 21 46
e 21 49
e 21 56
e 21 66
e 22 23
e 22 24
e 22 25
e 22 34
e 22 42
e 22 43
e 22 46
e 22 58
e 22 63
e 23 24
e 23 25
e 23 28
e 23 30
e 23 39
e 23 40
e 23 41
e 23 42
e 23 47
e 23 51
e 23 54
e 23 60
e 24 25
e 24 26
e 24 34
e 24 41
e 24 44
e 24 48
e 24 49
e 24 53
e 24 57
e 24 59
e 24 65
e 24 67
e 25 26
e 25 29
e 25 30
e 25 33
e 25 40
e 25 42
e 25 47
e 25 51
e 25 60
e 25 61
e 26 27
e 26 30
e 26 34
e 26 42
e 26 43
e 26 48
e 26 49
e 26 50
e 26 61
e 27 28
e 27 38
e 27 54
e 27 55
e 27 65
e 27 67
e 27 68
e 28 29
e 28 42
e 28 43
e 28 44
e 28 50
e 28 54
e 28 57
e 28 59
e 28 69
e 29 30
e 29 34
e 29 55
e 29 64
e 29 67
e 29 69
e 30 31
e 30 35
e 30 42
e 30 50
e 30 51
e 30 52
e 30 56
e 30 60
e 30 62
e 30 63
e 31 32
e 31 33
e 31 41
e 31 47
e 31 49
e 31 51
e 31 53
e 31 55
e 31 64
e 32 33
e 32 34
e 32 42
e 32 57
e 32 65
e 32 67
e 33 34
e 33 35
e 33 43
e 33 44
e 33 59
e 33 61
e 34 35
e 34 36
e 34 39
e 34 56
e 34 58
e 34 62
e 34 67
e 35 36
e 35 37
e 35 42
e 35 44
e 35 46
e 35 66
e 35 69
e 36 37
e 36 43
e 36 45
e 36 48
e 36 50
e 36 51
e 36 57
e 36 61
e 36 64
e 36 65
e 37 38
e 37 47
e 37 48
e 37 51
e 37 59
e 37 65
e 38 39
e 38 45
e 38 49
e 38 53
e 38 54
e 38 58
e 38 59
e 39 40
e 39 41
e 39 44
e 39 45
e 39 51
e 39 57
e 39 62
e 39 66
e 39 67
e 40 41
e 40 49
e 40 52
e 40 53
e 40 54
e 41 42
e 41 43
e 41 49
e 41 63
e 41 65
e 41 68
e 42 43
e 42 45
e 42 50
e 42 60
e 42 66
e 42 69
e 43 44
e 43 51
e 43 54
e 43 56
e 43 58
e 43 62
e 43 65
e 43 69
e 43 70
e 44 45
e 44 46
e 44 47
e 44 49
e 44 51
e 44 53
e 44 56
e 45 46
e 45 48
e 45 55
e 45 59
e 45 63
e 45 65
e 45 66
e 46 47
e 46 63
e 46 65
e 47 48
e 47 50
e 47 56
e 47 63
e 47 65
e 47 66
e 47 68
e 48 49
e 48 51
e 48 59
e 49 50
e 49 51
e 49 53
e 49 57
e 49 66
e 50 51
e 50 52
e 50 53
e 50 54
e 50 57
e 50 59
e 50 61
e 50 70
e 51 52
e 51 53
e 51 57
e 51 58
e 51 69
e 52 53
e 52 54
e 52 55
e 52 56
e 52 69
e 53 54
e 53 56
e 53 57
e 54 55
e 54 63
e 54 69
e 55 56
e 55 63
e 56 57
e 57 58
e 57 61
e 57 65
e 57 66
e 58 59
e 58 62
e 59 60
e 59 70
e 60 61
e 60 62
e 60 67
e 60 68
e 60 69
e 60 70
e 61 62
e 62 63
e 62 65
e 62 67
e 62 68
e 62 70
e 63 64
e 63 66
e 63 67
e 63 68
e 64 65
e 65 66
e 66 67
e 66 69
e 67 68
e 67 69
e 68 69
e 69 70
