c FILE: v200_d20.dat
e 8 34
e 8 39
e 8 40
e 8 53
e 8 70
e 8 79
e 8 89
e 8 92
e 8 122
e 8 127
e 8 131
e 8 139
e 8 156
e 8 160
e 8 161
e 8 164
e 8 165
e 8 166
e 8 191
e 8 193
e 8 199
e 9 10
e 9 11
e 9 15
e 9 26
e 9 33
e 9 34
e 9 36
e 9 42
e 9 43
e 9 46
e 9 48
e 9 50
e 9 53
e 9 59
e 9 61
e 9 63
e 9 68
e 9 72
e 9 80
e 9 83
e 9 88
e 9 89
e 9 104
e 9 110
e 9 112
e 9 116
e 9 123
e 9 131
e 9 140
e 9 153
e 9 163
e 9 164
e 9 168
e 9 171
e 9 182
e 9 188
e 9 193
e 10 11
e 10 31
e 10 35
e 10 38
e 10 39
e 10 44
e 10 46
e 10 51
e 10 52
e 10 55
e 10 57
e 10 59
e 10 61
e 10 64
e 10 70
e 10 71
e 10 75
e 10 77
e 10 78
e 10 92
e 10 96
e 10 104
e 10 108
e 10 110
e 10 112
e 10 113
e 10 114
e 10 116
e 10 123
e 10 131
e 10 137
e 10 143
e 10 144
e 10 150
e 10 152
e 10 158
e 10 162
e 10 166
e 10 169
e 10 170
e 10 172
e 10 176
e 10 178
e 10 191
e 10 195
e 10 197
e 10 198
e 11 12
e 11 13
e 11 27
e 11 36
e 11 37
e 11 39
e 11 40
e 11 45
e 11 63
e 11 66
e 11 90
e 11 106
e 11 110
e 11 140
e 11 143
e 11 148
e 11 152
e 11 154
e 11 160
e 11 161
e 11 169
e 11 175
e 11 176
e 11 177
e 11 182
e 11 185
e 11 189
e 11 190
e 11 191
e 11 197
e 12 13
e 12 16
e 12 19
e 12 20
e 12 26
e 12 32
e 12 36
e 12 41
e 12 56
e 12 59
e 12 73
e 12 76
e 12 82
e 12 84
e 12 87
e 12 88
e 12 105
e 12 107
e 12 109
e 12 123
e 12 126
e 12 128
e 12 139
e 12 143
e 12 147
e 12 150
e 12 151
e 12 155
e 12 156
e 12 164
e 12 167
e 12 186
e 13 14
e 13 17
e 13 21
e 13 22
e 13 26
e 13 39
e 13 40
e 13 50
e 13 52
e 13 54
e 13 61
e 13 68
e 13 70
e 13 98
e 13 104
e 13 105
e 13 109
e 13 119
e 13 120
e 13 127
e 13 134
e 13 136
e 13 138
e 13 140
e 13 142
e 13 147
e 13 160
e 13 173
e 13 184
e 13 200
e 14 15
e 14 17
e 14 22
e 14 25
e 14 28
e 14 31
e 14 33
e 14 37
e 14 40
e 14 41
e 14 45
e 14 49
e 14 55
e 14 65
e 14 69
e 14 72
e 14 74
e 14 75
e 14 80
e 14 83
e 14 84
e 14 89
e 14 92
e 14 94
e 14 99
e 14 105
e 14 109
e 14 111
e 14 112
e 14 115
e 14 123
e 14 124
e 14 127
e 14 133
e 14 141
e 14 142
e 14 145
e 14 154
e 14 165
e 14 174
e 14 176
e 14 177
e 14 183
e 14 188
e 14 198
e 15 16
e 15 20
e 15 37
e 15 39
e 15 46
e 15 49
e 15 50
e 15 54
e 15 70
e 15 71
e 15 76
e 15 86
e 15 93
e 15 104
e 15 105
e 15 115
e 15 124
e 15 148
e 15 154
e 15 165
e 15 166
e 15 175
e 15 177
e 15 178
e 15 185
e 16 17
e 16 18
e 16 22
e 16 23
e 16 30
e 16 36
e 16 39
e 16 55
e 16 58
e 16 60
e 16 64
e 16 65
e 16 84
e 16 89
e 16 90
e 16 92
e 16 96
e 16 101
e 16 115
e 16 116
e 16 118
e 16 124
e 16 128
e 16 130
e 16 140
e 16 142
e 16 145
e 16 156
e 16 157
e 16 160
e 16 161
e 16 165
e 16 169
e 16 170
e 16 173
e 16 175
e 16 177
e 16 181
e 16 184
e 16 191
e 16 195
e 16 196
e 16 197
e 16 198
e 16 200
e 17 18
e 17 24
e 17 33
e 17 35
e 17 37
e 17 41
e 17 45
e 17 47
e 17 50
e 17 53
e 17 54
e 17 58
e 17 62
e 17 64
e 17 65
e 17 67
e 17 71
e 17 76
e 17 83
e 17 93
e 17 107
e 17 108
e 17 109
e 17 113
e 17 117
e 17 131
e 17 132
e 17 144
e 17 145
e 17 149
e 17 176
e 17 182
e 17 184
e 17 189
e 17 190
e 17 195
e 17 198
e 18 19
e 18 22
e 18 26
e 18 27
e 18 29
e 18 31
e 18 37
e 18 45
e 18 48
e 18 49
e 18 50
e 18 58
e 18 60
e 18 72
e 18 76
e 18 84
e 18 86
e 18 90
e 18 106
e 18 110
e 18 113
e 18 116
e 18 118
e 18 125
e 18 126
e 18 128
e 18 132
e 18 138
e 18 146
e 18 148
e 18 151
e 18 160
e 18 166
e 18 167
e 18 169
e 18 172
e 18 174
e 18 181
e 18 182
e 18 183
e 18 187
e 18 188
e 18 197
e 19 20
e 19 24
e 19 27
e 19 30
e 19 44
e 19 64
e 19 77
e 19 78
e 19 82
e 19 83
e 19 91
e 19 94
e 19 103
e 19 109
e 19 119
e 19 126
e 19 145
e 19 149
e 19 151
e 19 152
e 19 153
e 19 154
e 19 155
e 19 157
e 19 161
e 19 162
e 19 170
e 19 174
e 19 179
e 19 183
e 19 193
e 19 197
e 19 200
e 20 21
e 20 26
e 20 32
e 20 34
e 20 36
e 20 56
e 20 64
e 20 71
e 20 77
e 20 88
e 20 89
e 20 90
e 20 93
e 20 94
e 20 95
e 20 105
e 20 125
e 20 127
e 20 129
e 20 131
e 20 133
e 20 143
e 20 147
e 20 148
e 20 149
e 20 150
e 20 158
e 20 170
e 20 171
e 20 189
e 20 193
e 20 197
e 21 22
e 21 24
e 21 32
e 21 36
e 21 39
e 21 40
e 21 47
e 21 50
e 21 52
e 21 55
e 21 67
e 21 69
e 21 73
e 21 78
e 21 80
e 21 88
e 21 89
e 21 91
e 21 93
e 21 94
e 21 100
e 21 102
e 21 106
e 21 110
e 21 113
e 21 115
e 21 117
e 21 119
e 21 120
e 21 126
e 21 127
e 21 131
e 21 132
e 21 134
e 21 135
e 21 136
e 21 137
e 21 138
e 21 139
e 21 144
e 21 148
e 21 149
e 21 151
e 21 154
e 21 159
e 21 164
e 21 167
e 21 169
e 21 170
e 21 174
e 21 175
e 21 177
e 21 183
e 21 184
e 21 186
e 22 23
e 22 27
e 22 29
e 22 51
e 22 52
e 22 56
e 22 62
e 22 65
e 22 66
e 22 69
e 22 92
e 22 93
e 22 96
e 22 101
e 22 110
e 22 111
e 22 113
e 22 116
e 22 118
e 22 120
e 22 122
e 22 134
e 22 136
e 22 145
e 22 146
e 22 156
e 22 160
e 22 161
e 22 165
e 22 166
e 22 174
e 22 177
e 22 190
e 22 193
e 22 199
e 23 24
e 23 36
e 23 40
e 23 46
e 23 47
e 23 52
e 23 54
e 23 57
e 23 59
e 23 64
e 23 65
e 23 69
e 23 78
e 23 83
e 23 84
e 23 92
e 23 95
e 23 105
e 23 106
e 23 108
e 23 113
e 23 117
e 23 125
e 23 133
e 23 138
e 23 139
e 23 142
e 23 144
e 23 146
e 23 153
e 23 165
e 23 175
e 23 182
e 23 187
e 23 191
e 23 197
e 23 200
e 24 25
e 24 37
e 24 42
e 24 44
e 24 45
e 24 48
e 24 53
e 24 59
e 24 64
e 24 65
e 24 67
e 24 69
e 24 76
e 24 79
e 24 82
e 24 89
e 24 93
e 24 97
e 24 102
e 24 104
e 24 106
e 24 111
e 24 113
e 24 115
e 24 116
e 24 118
e 24 122
e 24 131
e 24 136
e 24 138
e 24 157
e 24 162
e 24 170
e 24 171
e 24 172
e 24 176
e 24 177
e 24 183
e 24 184
e 24 186
e 24 193
e 25 26
e 25 32
e 25 33
e 25 34
e 25 35
e 25 40
e 25 42
e 25 43
e 25 47
e 25 49
e 25 52
e 25 57
e 25 66
e 25 74
e 25 83
e 25 84
e 25 91
e 25 94
e 25 97
e 25 99
e 25 100
e 25 101
e 25 105
e 25 109
e 25 115
e 25 125
e 25 126
e 25 133
e 25 144
e 25 147
e 25 149
e 25 155
e 25 158
e 25 161
e 25 163
e 25 182
e 25 184
e 25 186
e 25 187
e 25 190
e 25 192
e 25 193
e 25 195
e 26 27
e 26 28
e 26 31
e 26 34
e 26 40
e 26 44
e 26 45
e 26 53
e 26 56
e 26 57
e 26 65
e 26 69
e 26 72
e 26 73
e 26 85
e 26 86
e 26 87
e 26 90
e 26 92
e 26 96
e 26 99
e 26 111
e 26 114
e 26 118
e 26 122
e 26 130
e 26 132
e 26 135
e 26 148
e 26 150
e 26 152
e 26 154
e 26 155
e 26 158
e 26 167
e 26 179
e 26 181
e 26 184
e 26 190
e 26 191
e 26 193
e 26 196
e 26 200
e 27 28
e 27 33
e 27 37
e 27 40
e 27 41
e 27 43
e 27 45
e 27 47
e 27 49
e 27 54
e 27 64
e 27 67
e 27 69
e 27 71
e 27 76
e 27 82
e 27 89
e 27 90
e 27 97
e 27 100
e 27 101
e 27 107
e 27 108
e 27 110
e 27 111
e 27 113
e 27 115
e 27 120
e 27 129
e 27 135
e 27 138
e 27 139
e 27 145
e 27 150
e 27 152
e 27 158
e 27 159
e 27 176
e 27 177
e 27 178
e 27 182
e 27 184
e 27 187
e 27 195
e 27 196
e 27 200
e 28 29
e 28 35
e 28 42
e 28 48
e 28 54
e 28 61
e 28 67
e 28 68
e 28 69
e 28 71
e 28 83
e 28 91
e 28 96
e 28 97
e 28 98
e 28 103
e 28 109
e 28 119
e 28 125
e 28 130
e 28 136
e 28 141
e 28 142
e 28 145
e 28 151
e 28 155
e 28 160
e 28 161
e 28 166
e 28 171
e 28 179
e 28 195
e 29 30
e 29 32
e 29 45
e 29 51
e 29 52
e 29 53
e 29 65
e 29 66
e 29 69
e 29 72
e 29 74
e 29 75
e 29 78
e 29 80
e 29 85
e 29 90
e 29 94
e 29 104
e 29 106
e 29 108
e 29 119
e 29 122
e 29 129
e 29 131
e 29 132
e 29 134
e 29 135
e 29 149
e 29 154
e 29 156
e 29 158
e 29 168
e 29 173
e 29 175
e 30 31
e 30 42
e 30 45
e 30 50
e 30 81
e 30 82
e 30 83
e 30 84
e 30 92
e 30 102
e 30 107
e 30 116
e 30 123
e 30 125
e 30 126
e 30 127
e 30 132
e 30 136
e 30 138
e 30 140
e 30 147
e 30 151
e 30 160
e 30 161
e 30 166
e 30 168
e 30 179
e 30 180
e 30 182
e 30 185
e 30 188
e 30 193
e 30 200
e 31 32
e 31 39
e 31 49
e 31 52
e 31 60
e 31 62
e 31 74
e 31 85
e 31 91
e 31 93
e 31 99
e 31 103
e 31 110
e 31 114
e 31 118
e 31 120
e 31 125
e 31 126
e 31 128
e 31 137
e 31 144
e 31 147
e 31 148
e 31 161
e 31 175
e 31 178
e 31 181
e 31 182
e 31 189
e 31 194
e 31 197
e 32 33
e 32 38
e 32 43
e 32 48
e 32 60
e 32 63
e 32 64
e 32 66
e 32 67
e 32 75
e 32 77
e 32 78
e 32 79
e 32 81
e 32 84
e 32 87
e 32 95
e 32 109
e 32 112
e 32 114
e 32 117
e 32 119
e 32 122
e 32 123
e 32 126
e 32 143
e 32 144
e 32 147
e 32 161
e 32 167
e 32 179
e 32 180
e 32 182
e 32 184
e 32 185
e 32 191
e 33 34
e 33 39
e 33 41
e 33 42
e 33 47
e 33 49
e 33 52
e 33 60
e 33 77
e 33 87
e 33 101
e 33 113
e 33 114
e 33 118
e 33 120
e 33 121
e 33 124
e 33 130
e 33 137
e 33 142
e 33 144
e 33 147
e 33 155
e 33 163
e 33 165
e 33 168
e 33 176
e 33 181
e 33 188
e 33 198
e 34 35
e 34 37
e 34 40
e 34 54
e 34 61
e 34 63
e 34 71
e 34 80
e 34 82
e 34 83
e 34 84
e 34 93
e 34 108
e 34 132
e 34 133
e 34 142
e 34 150
e 34 152
e 34 157
e 34 166
e 34 167
e 34 170
e 34 173
e 34 175
e 34 179
e 34 185
e 34 194
e 34 198
e 35 36
e 35 39
e 35 43
e 35 54
e 35 57
e 35 58
e 35 59
e 35 60
e 35 67
e 35 69
e 35 75
e 35 81
e 35 85
e 35 86
e 35 91
e 35 95
e 35 97
e 35 99
e 35 104
e 35 110
e 35 111
e 35 120
e 35 123
e 35 124
e 35 127
e 35 131
e 35 134
e 35 135
e 35 136
e 35 138
e 35 144
e 35 145
e 35 154
e 35 158
e 35 161
e 35 181
e 35 190
e 35 194
e 36 37
e 36 43
e 36 48
e 36 49
e 36 59
e 36 61
e 36 64
e 36 70
e 36 76
e 36 77
e 36 79
e 36 81
e 36 97
e 36 99
e 36 100
e 36 101
e 36 105
e 36 106
e 36 112
e 36 114
e 36 116
e 36 118
e 36 122
e 36 125
e 36 134
e 36 136
e 36 152
e 36 165
e 36 175
e 36 179
e 36 181
e 36 182
e 36 186
e 37 38
e 37 44
e 37 55
e 37 56
e 37 57
e 37 70
e 37 84
e 37 88
e 37 100
e 37 104
e 37 106
e 37 108
e 37 109
e 37 115
e 37 121
e 37 122
e 37 124
e 37 129
e 37 132
e 37 135
e 37 142
e 37 144
e 37 151
e 37 162
e 37 171
e 37 188
e 37 189
e 37 192
e 37 197
e 37 199
e 38 39
e 38 44
e 38 62
e 38 67
e 38 73
e 38 74
e 38 95
e 38 101
e 38 103
e 38 108
e 38 114
e 38 116
e 38 117
e 38 125
e 38 126
e 38 132
e 38 144
e 38 145
e 38 153
e 38 154
e 38 160
e 38 167
e 38 178
e 38 182
e 38 186
e 38 197
e 39 40
e 39 44
e 39 53
e 39 56
e 39 67
e 39 78
e 39 79
e 39 83
e 39 86
e 39 93
e 39 95
e 39 117
e 39 124
e 39 125
e 39 141
e 39 150
e 39 153
e 39 157
e 39 163
e 39 175
e 39 176
e 39 181
e 39 192
e 39 196
e 39 198
e 40 41
e 40 52
e 40 60
e 40 61
e 40 62
e 40 63
e 40 71
e 40 86
e 40 93
e 40 97
e 40 105
e 40 107
e 40 109
e 40 112
e 40 134
e 40 137
e 40 141
e 40 142
e 40 144
e 40 146
e 40 151
e 40 153
e 40 156
e 40 165
e 40 176
e 40 179
e 40 186
e 40 190
e 40 192
e 41 42
e 41 46
e 41 49
e 41 51
e 41 56
e 41 67
e 41 70
e 41 74
e 41 77
e 41 90
e 41 92
e 41 94
e 41 96
e 41 102
e 41 103
e 41 109
e 41 113
e 41 121
e 41 123
e 41 130
e 41 139
e 41 140
e 41 143
e 41 150
e 41 155
e 41 161
e 41 162
e 41 166
e 41 167
e 41 168
e 41 170
e 41 171
e 41 181
e 41 190
e 41 193
e 42 43
e 42 47
e 42 56
e 42 62
e 42 66
e 42 68
e 42 70
e 42 75
e 42 94
e 42 96
e 42 103
e 42 106
e 42 107
e 42 119
e 42 122
e 42 127
e 42 132
e 42 138
e 42 145
e 42 147
e 42 148
e 42 166
e 42 178
e 42 179
e 42 183
e 42 186
e 42 188
e 42 191
e 42 194
e 42 195
e 43 44
e 43 45
e 43 49
e 43 51
e 43 54
e 43 61
e 43 63
e 43 65
e 43 66
e 43 69
e 43 78
e 43 84
e 43 92
e 43 98
e 43 102
e 43 103
e 43 108
e 43 109
e 43 113
e 43 122
e 43 127
e 43 134
e 43 135
e 43 147
e 43 152
e 43 155
e 43 156
e 43 160
e 43 168
e 43 171
e 43 172
e 43 173
e 43 174
e 43 177
e 43 179
e 43 183
e 43 185
e 44 45
e 44 49
e 44 59
e 44 60
e 44 61
e 44 62
e 44 68
e 44 84
e 44 93
e 44 96
e 44 102
e 44 103
e 44 113
e 44 116
e 44 117
e 44 124
e 44 127
e 44 131
e 44 133
e 44 135
e 44 142
e 44 152
e 44 164
e 44 169
e 44 172
e 44 174
e 44 178
e 44 189
e 44 199
e 45 46
e 45 49
e 45 66
e 45 69
e 45 71
e 45 76
e 45 78
e 45 87
e 45 96
e 45 99
e 45 100
e 45 101
e 45 102
e 45 105
e 45 106
e 45 108
e 45 113
e 45 128
e 45 129
e 45 137
e 45 138
e 45 156
e 45 158
e 45 159
e 45 165
e 45 175
e 45 181
e 45 187
e 45 193
e 45 197
e 46 47
e 46 53
e 46 57
e 46 64
e 46 65
e 46 67
e 46 68
e 46 70
e 46 73
e 46 80
e 46 81
e 46 84
e 46 88
e 46 97
e 46 98
e 46 102
e 46 104
e 46 112
e 46 115
e 46 130
e 46 137
e 46 148
e 46 150
e 46 158
e 46 159
e 46 175
e 46 185
e 46 187
e 46 189
e 46 191
e 46 197
e 46 198
e 47 48
e 47 52
e 47 53
e 47 54
e 47 55
e 47 59
e 47 68
e 47 70
e 47 78
e 47 80
e 47 88
e 47 94
e 47 100
e 47 104
e 47 111
e 47 128
e 47 129
e 47 141
e 47 147
e 47 150
e 47 151
e 47 158
e 47 159
e 47 163
e 47 167
e 47 171
e 47 174
e 47 176
e 47 182
e 47 183
e 47 185
e 47 191
e 47 194
e 47 200
e 48 49
e 48 60
e 48 62
e 48 68
e 48 70
e 48 79
e 48 80
e 48 84
e 48 85
e 48 98
e 48 99
e 48 100
e 48 103
e 48 113
e 48 114
e 48 118
e 48 123
e 48 124
e 48 129
e 48 130
e 48 133
e 48 137
e 48 143
e 48 150
e 48 156
e 48 162
e 48 164
e 48 168
e 48 179
e 48 181
e 49 50
e 49 62
e 49 72
e 49 75
e 49 86
e 49 90
e 49 101
e 49 102
e 49 104
e 49 112
e 49 122
e 49 125
e 49 135
e 49 143
e 49 144
e 49 146
e 49 147
e 49 151
e 49 153
e 49 159
e 49 165
e 49 175
e 49 177
e 49 178
e 49 187
e 49 189
e 49 191
e 49 193
e 49 194
e 49 195
e 50 51
e 50 54
e 50 55
e 50 59
e 50 63
e 50 65
e 50 68
e 50 73
e 50 78
e 50 79
e 50 85
e 50 87
e 50 95
e 50 102
e 50 110
e 50 111
e 50 132
e 50 141
e 50 145
e 50 146
e 50 156
e 50 162
e 50 164
e 50 165
e 50 179
e 50 184
e 50 192
e 50 198
e 51 52
e 51 54
e 51 56
e 51 57
e 51 60
e 51 67
e 51 69
e 51 72
e 51 74
e 51 78
e 51 97
e 51 98
e 51 110
e 51 113
e 51 116
e 51 128
e 51 134
e 51 135
e 51 143
e 51 150
e 51 156
e 51 157
e 51 161
e 51 167
e 51 169
e 51 171
e 51 177
e 51 183
e 51 193
e 51 197
e 51 198
e 52 53
e 52 69
e 52 71
e 52 75
e 52 80
e 52 93
e 52 102
e 52 107
e 52 111
e 52 114
e 52 119
e 52 126
e 52 127
e 52 130
e 52 142
e 52 150
e 52 152
e 52 155
e 52 160
e 52 162
e 52 166
e 52 174
e 52 176
e 52 182
e 52 187
e 52 190
e 52 196
e 52 197
e 53 54
e 53 64
e 53 68
e 53 85
e 53 96
e 53 98
e 53 102
e 53 108
e 53 109
e 53 114
e 53 118
e 53 119
e 53 120
e 53 123
e 53 126
e 53 133
e 53 134
e 53 135
e 53 138
e 53 147
e 53 151
e 53 152
e 53 161
e 53 164
e 53 165
e 53 166
e 53 175
e 53 177
e 53 182
e 53 188
e 54 55
e 54 58
e 54 63
e 54 65
e 54 69
e 54 75
e 54 77
e 54 80
e 54 83
e 54 84
e 54 87
e 54 88
e 54 89
e 54 99
e 54 107
e 54 123
e 54 124
e 54 139
e 54 141
e 54 155
e 54 158
e 54 169
e 54 171
e 54 176
e 54 198
e 55 56
e 55 63
e 55 65
e 55 71
e 55 74
e 55 82
e 55 86
e 55 92
e 55 93
e 55 94
e 55 96
e 55 102
e 55 107
e 55 111
e 55 116
e 55 119
e 55 121
e 55 123
e 55 129
e 55 130
e 55 149
e 55 155
e 55 161
e 55 163
e 55 167
e 55 173
e 55 175
e 55 181
e 55 183
e 55 189
e 55 191
e 55 195
e 56 57
e 56 64
e 56 69
e 56 77
e 56 88
e 56 97
e 56 113
e 56 117
e 56 122
e 56 124
e 56 125
e 56 126
e 56 138
e 56 141
e 56 157
e 56 160
e 56 172
e 56 179
e 56 180
e 56 183
e 56 197
e 56 198
e 57 58
e 57 63
e 57 79
e 57 87
e 57 88
e 57 94
e 57 106
e 57 112
e 57 115
e 57 124
e 57 126
e 57 128
e 57 129
e 57 133
e 57 135
e 57 138
e 57 147
e 57 154
e 57 155
e 57 158
e 57 169
e 57 172
e 57 174
e 57 183
e 57 186
e 57 187
e 57 195
e 57 199
e 58 59
e 58 64
e 58 69
e 58 71
e 58 81
e 58 87
e 58 89
e 58 91
e 58 102
e 58 109
e 58 111
e 58 113
e 58 118
e 58 120
e 58 121
e 58 124
e 58 127
e 58 128
e 58 129
e 58 130
e 58 133
e 58 136
e 58 138
e 58 147
e 58 154
e 58 160
e 58 162
e 58 163
e 58 170
e 58 177
e 58 178
e 58 182
e 58 188
e 58 197
e 59 60
e 59 63
e 59 65
e 59 67
e 59 69
e 59 73
e 59 85
e 59 88
e 59 112
e 59 116
e 59 118
e 59 124
e 59 127
e 59 128
e 59 130
e 59 131
e 59 132
e 59 134
e 59 136
e 59 137
e 59 138
e 59 139
e 59 141
e 59 144
e 59 147
e 59 150
e 59 159
e 59 169
e 59 172
e 59 174
e 59 178
e 59 180
e 59 181
e 59 183
e 59 188
e 60 61
e 60 66
e 60 76
e 60 104
e 60 106
e 60 119
e 60 121
e 60 122
e 60 123
e 60 124
e 60 136
e 60 146
e 60 148
e 60 153
e 60 156
e 60 159
e 60 163
e 60 164
e 60 166
e 60 168
e 60 174
e 60 183
e 60 190
e 60 194
e 61 62
e 61 63
e 61 65
e 61 73
e 61 78
e 61 84
e 61 89
e 61 93
e 61 101
e 61 107
e 61 108
e 61 110
e 61 113
e 61 115
e 61 116
e 61 118
e 61 120
e 61 122
e 61 128
e 61 132
e 61 134
e 61 137
e 61 139
e 61 143
e 61 153
e 61 155
e 61 156
e 61 157
e 61 161
e 61 162
e 61 167
e 61 169
e 61 170
e 61 172
e 61 175
e 61 178
e 61 179
e 61 180
e 61 183
e 61 195
e 61 197
e 61 199
e 62 63
e 62 69
e 62 71
e 62 73
e 62 77
e 62 87
e 62 91
e 62 102
e 62 104
e 62 123
e 62 126
e 62 127
e 62 136
e 62 137
e 62 142
e 62 155
e 62 160
e 62 161
e 62 162
e 62 168
e 62 173
e 62 178
e 62 180
e 62 182
e 62 187
e 62 191
e 62 192
e 63 64
e 63 68
e 63 78
e 63 88
e 63 92
e 63 98
e 63 99
e 63 108
e 63 114
e 63 118
e 63 130
e 63 134
e 63 138
e 63 143
e 63 147
e 63 152
e 63 156
e 63 162
e 63 164
e 63 184
e 63 187
e 63 189
e 63 194
e 64 65
e 64 80
e 64 83
e 64 86
e 64 97
e 64 98
e 64 104
e 64 110
e 64 116
e 64 124
e 64 127
e 64 128
e 64 131
e 64 142
e 64 149
e 64 160
e 64 162
e 64 176
e 64 178
e 64 181
e 64 184
e 64 192
e 64 196
e 64 199
e 65 66
e 65 75
e 65 76
e 65 81
e 65 87
e 65 94
e 65 95
e 65 105
e 65 110
e 65 116
e 65 131
e 65 136
e 65 138
e 65 140
e 65 141
e 65 147
e 65 154
e 65 155
e 65 158
e 65 167
e 65 170
e 65 176
e 65 179
e 65 182
e 65 188
e 65 197
e 66 67
e 66 72
e 66 76
e 66 82
e 66 84
e 66 92
e 66 102
e 66 106
e 66 109
e 66 110
e 66 114
e 66 122
e 66 132
e 66 143
e 66 148
e 66 151
e 66 155
e 66 158
e 66 163
e 66 171
e 66 175
e 66 177
e 66 179
e 66 185
e 66 186
e 66 191
e 66 193
e 67 68
e 67 72
e 67 77
e 67 98
e 67 104
e 67 109
e 67 112
e 67 116
e 67 118
e 67 121
e 67 130
e 67 144
e 67 149
e 67 156
e 67 162
e 67 165
e 67 171
e 67 175
e 67 183
e 67 185
e 68 69
e 68 78
e 68 84
e 68 94
e 68 103
e 68 106
e 68 116
e 68 122
e 68 126
e 68 128
e 68 131
e 68 136
e 68 137
e 68 142
e 68 147
e 68 149
e 68 161
e 68 171
e 68 173
e 68 183
e 68 192
e 68 195
e 68 199
e 69 70
e 69 82
e 69 84
e 69 94
e 69 97
e 69 98
e 69 102
e 69 106
e 69 114
e 69 121
e 69 124
e 69 133
e 69 134
e 69 140
e 69 143
e 69 148
e 69 153
e 69 155
e 69 164
e 69 170
e 69 171
e 69 185
e 69 189
e 69 195
e 70 71
e 70 80
e 70 88
e 70 92
e 70 94
e 70 95
e 70 104
e 70 119
e 70 120
e 70 126
e 70 130
e 70 136
e 70 140
e 70 147
e 70 162
e 70 171
e 70 174
e 70 177
e 70 188
e 70 190
e 71 72
e 71 81
e 71 84
e 71 94
e 71 108
e 71 113
e 71 117
e 71 124
e 71 126
e 71 127
e 71 133
e 71 135
e 71 136
e 71 144
e 71 151
e 71 152
e 71 155
e 71 158
e 71 159
e 71 160
e 71 161
e 71 164
e 71 166
e 71 170
e 71 177
e 71 185
e 71 199
e 72 73
e 72 76
e 72 84
e 72 91
e 72 93
e 72 94
e 72 95
e 72 98
e 72 102
e 72 106
e 72 113
e 72 121
e 72 124
e 72 127
e 72 129
e 72 134
e 72 135
e 72 144
e 72 145
e 72 146
e 72 151
e 72 153
e 72 155
e 72 159
e 72 163
