c FILE: v100_d30.dat
e 7 23
e 7 25
e 7 30
e 7 36
e 7 37
e 7 38
e 7 39
e 7 42
e 7 45
e 7 46
e 7 58
e 7 59
e 7 60
e 7 62
e 7 66
e 7 72
e 7 76
e 7 81
e 7 84
e 7 89
e 8 9
e 8 15
e 8 25
e 8 26
e 8 27
e 8 35
e 8 37
e 8 39
e 8 47
e 8 50
e 8 52
e 8 56
e 8 57
e 8 60
e 8 62
e 8 64
e 8 65
e 8 80
e 8 81
e 8 89
e 8 94
e 9 10
e 9 15
e 9 17
e 9 19
e 9 22
e 9 25
e 9 33
e 9 34
e 9 36
e 9 38
e 9 43
e 9 46
e 9 55
e 9 57
e 9 58
e 9 67
e 9 68
e 9 69
e 9 71
e 9 72
e 9 73
e 9 78
e 9 82
e 9 83
e 9 86
e 9 89
e 9 95
e 9 96
e 9 97
e 9 98
e 10 11
e 10 16
e 10 17
e 10 19
e 10 25
e 10 31
e 10 33
e 10 35
e 10 37
e 10 41
e 10 44
e 10 47
e 10 49
e 10 50
e 10 53
e 10 60
e 10 62
e 10 63
e 10 65
e 10 70
e 10 74
e 10 81
e 10 83
e 10 91
e 10 92
e 10 94
e 10 95
e 10 96
e 10 97
e 11 12
e 11 13
e 11 15
e 11 17
e 11 21
e 11 27
e 11 29
e 11 30
e 11 36
e 11 37
e 11 40
e 11 41
e 11 46
e 11 54
e 11 55
e 11 58
e 11 63
e 11 65
e 11 67
e 11 69
e 11 71
e 11 77
e 11 82
e 11 85
e 11 92
e 12 13
e 12 17
e 12 18
e 12 21
e 12 26
e 12 28
e 12 34
e 12 39
e 12 40
e 12 44
e 12 49
e 12 50
e 12 52
e 12 55
e 12 56
e 12 59
e 12 63
e 12 64
e 12 65
e 12 71
e 12 78
e 12 79
e 12 83
e 12 89
e 12 91
e 12 92
e 12 95
e 12 97
e 12 98
e 12 99
e 13 14
e 13 15
e 13 18
e 13 19
e 13 23
e 13 26
e 13 29
e 13 31
e 13 32
e 13 33
e 13 41
e 13 43
e 13 47
e 13 53
e 13 55
e 13 63
e 13 65
e 13 67
e 13 74
e 13 81
e 13 82
e 13 87
e 13 88
e 13 89
e 13 90
e 13 91
e 13 93
e 13 94
e 14 15
e 14 19
e 14 27
e 14 33
e 14 35
e 14 36
e 14 45
e 14 46
e 14 50
e 14 54
e 14 56
e 14 57
e 14 61
e 14 65
e 14 66
e 14 71
e 14 72
e 14 83
e 14 84
e 14 92
e 14 95
e 14 98
e 14 100
e 15 16
e 15 17
e 15 18
e 15 23
e 15 25
e 15 29
e 15 31
e 15 35
e 15 40
e 15 42
e 15 43
e 15 46
e 15 49
e 15 54
e 15 55
e 15 60
e 15 63
e 15 65
e 15 67
e 15 71
e 15 74
e 15 79
e 15 84
e 15 87
e 15 88
e 15 90
e 15 95
e 15 99
e 16 17
e 16 19
e 16 26
e 16 30
e 16 36
e 16 50
e 16 51
e 16 58
e 16 60
e 16 61
e 16 62
e 16 64
e 16 65
e 16 72
e 16 77
e 16 81
e 16 86
e 16 87
e 16 90
e 16 99
e 16 100
e 17 18
e 17 24
e 17 26
e 17 31
e 17 32
e 17 33
e 17 35
e 17 37
e 17 39
e 17 41
e 17 45
e 17 52
e 17 53
e 17 59
e 17 68
e 17 69
e 17 72
e 17 75
e 17 76
e 17 77
e 17 91
e 17 94
e 17 95
e 17 96
e 17 97
e 17 98
e 17 99
e 18 19
e 18 28
e 18 32
e 18 33
e 18 34
e 18 36
e 18 38
e 18 39
e 18 40
e 18 43
e 18 47
e 18 51
e 18 54
e 18 56
e 18 68
e 18 69
e 18 77
e 18 84
e 18 85
e 18 86
e 18 97
e 18 99
e 19 20
e 19 22
e 19 23
e 19 33
e 19 38
e 19 44
e 19 45
e 19 52
e 19 54
e 19 56
e 19 57
e 19 59
e 19 60
e 19 67
e 19 71
e 19 72
e 19 75
e 19 80
e 19 84
e 19 86
e 19 87
e 19 91
e 19 92
e 19 94
e 20 21
e 20 22
e 20 23
e 20 44
e 20 47
e 20 59
e 20 62
e 20 63
e 20 68
e 20 75
e 20 78
e 20 87
e 20 90
e 20 97
e 21 22
e 21 23
e 21 25
e 21 28
e 21 30
e 21 40
e 21 45
e 21 46
e 21 55
e 21 57
e 21 63
e 21 64
e 21 65
e 21 69
e 21 74
e 21 75
e 21 77
e 21 78
e 21 83
e 21 87
e 21 88
e 21 89
e 21 92
e 21 95
e 21 98
e 22 23
e 22 26
e 22 29
e 22 33
e 22 35
e 22 37
e 22 38
e 22 40
e 22 44
e 22 45
e 22 46
e 22 50
e 22 53
e 22 55
e 22 57
e 22 59
e 22 61
e 22 64
e 22 65
e 22 69
e 22 73
e 22 80
e 22 82
e 22 85
e 22 96
e 22 98
e 22 99
e 23 24
e 23 26
e 23 27
e 23 36
e 23 41
e 23 48
e 23 49
e 23 51
e 23 52
e 23 55
e 23 61
e 23 62
e 23 66
e 23 70
e 23 71
e 23 76
e 23 80
e 23 85
e 23 90
e 23 98
e 24 25
e 24 26
e 24 28
e 24 36
e 24 37
e 24 40
e 24 42
e 24 43
e 24 44
e 24 50
e 24 51
e 24 52
e 24 55
e 24 59
e 24 61
e 24 63
e 24 66
e 24 75
e 24 82
e 24 89
e 24 94
e 24 95
e 24 96
e 25 26
e 25 29
e 25 52
e 25 55
e 25 61
e 25 65
e 25 66
e 25 73
e 25 74
e 25 76
e 25 87
e 25 95
e 26 27
e 26 28
e 26 31
e 26 33
e 26 47
e 26 52
e 26 61
e 26 64
e 26 65
e 26 73
e 26 79
e 26 85
e 26 88
e 26 93
e 26 94
e 26 97
e 26 99
e 26 100
e 27 28
e 27 32
e 27 34
e 27 35
e 27 36
e 27 37
e 27 50
e 27 51
e 27 54
e 27 62
e 27 66
e 27 69
e 27 72
e 27 75
e 27 76
e 27 77
e 27 80
e 27 82
e 27 85
e 27 100
e 28 29
e 28 30
e 28 38
e 28 40
e 28 46
e 28 48
e 28 57
e 28 58
e 28 59
e 28 61
e 28 66
e 28 74
e 28 79
e 28 80
e 28 83
e 28 87
e 28 92
e 28 95
e 28 97
e 28 99
e 29 30
e 29 33
e 29 37
e 29 38
e 29 39
e 29 42
e 29 52
e 29 55
e 29 58
e 29 60
e 29 62
e 29 63
e 29 77
e 29 80
e 29 81
e 29 82
e 29 83
e 29 84
e 29 89
e 29 92
e 29 99
e 30 31
e 30 40
e 30 41
e 30 44
e 30 48
e 30 56
e 30 57
e 30 58
e 30 61
e 30 62
e 30 63
e 30 68
e 30 72
e 30 74
e 30 79
e 30 82
e 30 84
e 30 93
e 30 95
e 30 96
e 30 98
e 31 32
e 31 33
e 31 34
e 31 35
e 31 40
e 31 41
e 31 42
e 31 43
e 31 46
e 31 47
e 31 48
e 31 51
e 31 52
e 31 58
e 31 60
e 31 62
e 31 63
e 31 64
e 31 65
e 31 66
e 31 69
e 31 71
e 31 78
e 31 84
e 31 86
e 31 89
e 31 95
e 31 97
e 31 98
e 31 99
e 32 33
e 32 34
e 32 36
e 32 41
e 32 42
e 32 45
e 32 47
e 32 54
e 32 57
e 32 59
e 32 63
e 32 74
e 32 75
e 32 85
e 32 90
e 32 95
e 32 98
e 32 99
e 33 34
e 33 36
e 33 40
e 33 46
e 33 52
e 33 53
e 33 60
e 33 62
e 33 63
e 33 65
e 33 67
e 33 72
e 33 74
e 33 83
e 33 86
e 33 87
e 33 95
e 33 99
e 34 35
e 34 41
e 34 42
e 34 45
e 34 46
e 34 51
e 34 54
e 34 57
e 34 59
e 34 60
e 34 63
e 34 69
e 34 71
e 34 72
e 34 73
e 34 74
e 34 76
e 34 77
e 34 79
e 34 81
e 34 87
e 34 88
e 34 97
e 34 98
e 34 99
e 35 36
e 35 40
e 35 41
e 35 42
e 35 49
e 35 52
e 35 53
e 35 55
e 35 56
e 35 58
e 35 59
e 35 60
e 35 68
e 35 71
e 35 73
e 35 75
e 35 77
e 35 79
e 35 87
e 35 93
e 35 96
e 35 99
e 36 37
e 36 39
e 36 42
e 36 48
e 36 51
e 36 52
e 36 57
e 36 58
e 36 65
e 36 79
e 36 89
e 36 91
e 36 94
e 36 97
e 36 100
e 37 38
e 37 41
e 37 49
e 37 50
e 37 52
e 37 54
e 37 56
e 37 63
e 37 65
e 37 69
e 37 73
e 37 80
e 37 85
e 37 86
e 37 87
e 37 89
e 37 93
e 37 94
e 37 95
e 38 39
e 38 40
e 38 42
e 38 45
e 38 54
e 38 82
e 38 89
e 38 92
e 38 94
e 39 40
e 39 41
e 39 48
e 39 59
e 39 61
e 39 69
e 39 71
e 39 72
e 39 78
e 39 80
e 39 82
e 39 84
e 39 87
e 39 88
e 39 89
e 39 93
e 39 99
e 39 100
e 40 41
e 40 47
e 40 49
e 40 50
e 40 54
e 40 56
e 40 58
e 40 59
e 40 63
e 40 65
e 40 68
e 40 71
e 40 81
e 40 85
e 40 92
e 40 93
e 40 94
e 40 97
e 40 98
e 41 42
e 41 46
e 41 51
e 41 60
e 41 61
e 41 63
e 41 65
e 41 67
e 41 68
e 41 73
e 41 74
e 41 78
e 41 85
e 41 88
e 41 89
e 41 94
e 41 97
e 42 43
e 42 44
e 42 45
e 42 46
e 42 49
e 42 54
e 42 55
e 42 60
e 42 66
e 42 70
e 42 75
e 42 87
e 42 89
e 42 92
e 42 93
e 42 100
e 43 44
e 43 46
e 43 47
e 43 53
e 43 54
e 43 58
e 43 65
e 43 67
e 43 69
e 43 73
e 43 74
e 43 77
e 43 80
e 43 81
e 43 86
e 43 92
e 43 96
e 43 97
e 43 99
e 44 45
e 44 48
e 44 57
e 44 69
e 44 70
e 44 75
e 44 82
e 44 83
e 44 89
e 44 91
e 44 93
e 44 94
e 45 46
e 45 53
e 45 56
e 45 58
e 45 59
e 45 63
e 45 64
e 45 65
e 45 66
e 45 70
e 45 75
e 45 76
e 45 81
e 45 84
e 45 85
e 45 89
e 45 91
e 45 92
e 46 47
e 46 48
e 46 49
e 46 53
e 46 54
e 46 56
e 46 57
e 46 58
e 46 59
e 46 64
e 46 68
e 46 70
e 46 73
e 46 74
e 46 75
e 46 76
e 46 82
e 46 87
e 46 90
e 46 97
e 47 48
e 47 49
e 47 55
e 47 58
e 47 61
e 47 64
e 47 72
e 47 75
e 47 84
e 47 85
e 47 87
e 47 91
e 47 92
e 47 93
e 47 96
e 47 97
e 47 99
e 48 49
e 48 51
e 48 56
e 48 60
e 48 61
e 48 68
e 48 75
e 48 76
e 48 78
e 48 83
e 48 86
e 48 90
e 48 91
e 48 94
e 48 95
e 49 50
e 49 55
e 49 56
e 49 58
e 49 59
e 49 73
e 49 74
e 49 77
e 49 82
e 49 83
e 49 85
e 49 86
e 49 96
e 50 51
e 50 57
e 50 58
e 50 59
e 50 62
e 50 64
e 50 65
e 50 70
e 50 73
e 50 75
e 50 76
e 50 80
e 50 96
e 50 98
e 50 99
e 51 52
e 51 55
e 51 61
e 51 67
e 51 68
e 51 71
e 51 74
e 51 75
e 51 78
e 51 80
e 51 81
e 51 83
e 51 86
e 51 88
e 51 89
e 51 93
e 51 96
e 51 98
e 52 53
e 52 54
e 52 56
e 52 57
e 52 58
e 52 70
e 52 72
e 52 73
e 52 74
e 52 76
e 52 77
e 52 85
e 52 88
e 52 98
e 53 54
e 53 55
e 53 62
e 53 65
e 53 68
e 53 71
e 53 72
e 53 77
e 53 79
e 53 96
e 53 97
e 53 98
e 54 55
e 54 59
e 54 60
e 54 68
e 54 76
e 54 80
e 54 82
e 54 83
e 54 86
e 54 88
e 55 56
e 55 57
e 55 58
e 55 61
e 55 64
e 55 65
e 55 66
e 55 70
e 55 72
e 55 77
e 55 80
e 55 84
e 55 85
e 55 86
e 55 88
e 55 95
e 55 99
e 56 57
e 56 61
e 56 62
e 56 68
e 56 69
e 56 70
e 56 71
e 56 72
e 56 73
e 56 78
e 56 79
e 56 81
e 56 84
e 56 91
e 56 95
e 56 97
e 57 58
e 57 61
e 57 66
e 57 75
e 57 76
e 57 84
e 57 86
e 57 89
e 57 90
e 57 93
e 57 94
e 57 97
e 58 59
e 58 60
e 58 67
e 58 70
e 58 73
e 58 75
e 58 77
e 58 82
e 58 83
e 59 60
e 59 63
e 59 68
e 59 75
e 59 79
e 59 80
e 59 83
e 59 86
e 59 93
e 59 100
e 60 61
e 60 63
e 60 67
e 60 69
e 60 72
e 60 74
e 60 76
e 60 78
e 60 79
e 60 83
e 60 84
e 60 86
e 60 91
e 60 92
e 60 93
e 60 95
e 61 62
e 61 73
e 61 79
e 61 80
e 61 81
e 61 82
e 61 84
e 61 86
e 61 93
e 61 95
e 61 97
e 61 99
e 62 63
e 62 67
e 62 74
e 62 75
e 62 76
e 62 78
e 62 80
e 62 82
e 62 83
e 62 86
e 62 88
e 62 89
e 62 91
e 62 93
e 62 96
e 62 98
e 63 64
e 63 66
e 63 67
e 63 68
e 63 80
e 63 83
e 63 92
e 63 93
e 63 94
e 63 99
e 63 100
e 64 65
e 64 73
e 64 79
e 64 81
e 64 87
e 64 88
e 64 90
e 64 92
e 64 98
e 64 100
e 65 66
e 65 73
e 65 74
e 65 77
e 65 78
e 65 83
e 65 84
e 65 85
e 65 93
e 65 94
e 65 96
e 65 100
e 66 67
e 66 69
e 66 71
e 66 74
e 66 75
e 66 84
e 66 85
e 66 90
e 66 93
e 66 94
e 66 96
e 66 98
e 66 100
e 67 68
e 67 73
e 67 74
e 67 77
e 67 78
e 67 81
e 67 85
e 67 86
e 67 89
e 67 91
e 67 95
e 67 99
e 68 69
e 68 70
e 68 72
e 68 74
e 68 76
e 68 80
e 68 81
e 68 87
e 68 88
e 68 91
e 68 94
e 68 95
e 68 98
e 69 70
e 69 74
e 69 76
e 69 79
e 69 81
e 69 97
e 69 99
e 69 100
e 70 71
e 70 75
e 70 77
e 70 78
e 70 81
e 70 83
e 70 87
e 70 93
e 70 95
e 70 98
e 71 72
e 71 73
e 71 78
e 71 86
e 71 88
e 71 91
e 71 92
e 71 95
e 71 97
e 71 98
e 72 73
e 72 76
e 72 78
e 72 83
e 72 86
e 72 90
e 72 92
e 72 94
e 72 95
e 72 99
e 73 74
e 73 79
e 73 80
e 73 89
e 73 95
e 73 97
e 73 100
e 74 75
e 74 78
e 74 79
e 74 81
e 74 83
e 74 84
e 74 87
e 74 88
e 74 89
e 74 90
e 75 76
e 75 79
e 75 82
e 75 85
e 75 87
e 75 89
e 75 92
e 75 94
e 75 95
e 75 96
e 75 97
e 76 77
e 76 78
e 76 79
e 76 80
e 76 81
e 76 85
e 76 87
e 76 89
e 76 92
e 76 93
e 76 98
e 77 78
e 77 85
e 77 86
e 77 89
e 77 94
e 77 95
e 77 97
e 77 98
e 77 99
e 78 79
e 78 87
e 78 90
e 78 92
e 78 99
e 79 80
e 79 83
e 79 89
e 79 91
e 79 97
e 80 81
e 80 83
e 80 84
e 80 85
e 80 86
e 80 88
e 80 93
e 80 98
e 80 100
e 81 82
e 81 83
e 81 84
e 81 86
e 81 89
e 81 90
e 81 91
e 81 93
e 81 95
e 81 98
e 81 100
e 82 83
e 82 84
e 82 94
e 82 96
e 82 100
e 83 84
e 83 88
e 83 91
e 83 95
e 83 96
e 83 98
e 83 99
e 84 85
e 84 91
e 84 97
e 84 98
e 84 99
e 85 86
e 85 88
e 85 89
e 85 91
e 85 93
e 86 87
e 86 88
e 86 91
e 86 92
e 86 93
e 86 97
e 86 100
e 87 88
e 87 89
e 87 93
e 87 94
e 87 95
e 87 96
e 87 100
e 88 89
e 88 92
e 88 95
e 89 90
e 89 91
e 89 94
e 90 91
e 91 92
e 91 94
e 91 95
e 91 98
e 92 93
e 92 96
e 92 97
e 93 94
e 93 95
e 93 96
e 93 97
e 93 98
e 94 95
e 94 98
e 95 96
e 96 97
e 97 98
e 98 99
e 99 100
