c FILE: v150_d30.dat
e 34 92
e 34 95
e 34 108
e 34 109
e 34 110
e 34 111
e 34 114
e 34 117
e 34 119
e 34 122
e 34 123
e 34 124
e 34 126
e 34 128
e 34 129
e 34 132
e 34 133
e 34 134
e 34 139
e 34 140
e 34 143
e 34 144
e 35 36
e 35 37
e 35 38
e 35 39
e 35 41
e 35 43
e 35 44
e 35 49
e 35 50
e 35 59
e 35 63
e 35 64
e 35 69
e 35 71
e 35 74
e 35 79
e 35 82
e 35 83
e 35 95
e 35 96
e 35 99
e 35 101
e 35 102
e 35 104
e 35 111
e 35 114
e 35 119
e 35 120
e 35 123
e 35 128
e 35 134
e 35 139
e 35 142
e 36 37
e 36 38
e 36 39
e 36 40
e 36 43
e 36 49
e 36 52
e 36 57
e 36 58
e 36 59
e 36 61
e 36 64
e 36 65
e 36 66
e 36 72
e 36 73
e 36 75
e 36 76
e 36 95
e 36 100
e 36 105
e 36 119
e 36 120
e 36 123
e 36 126
e 36 134
e 36 136
e 36 138
e 36 140
e 36 144
e 36 145
e 36 146
e 37 38
e 37 40
e 37 41
e 37 46
e 37 48
e 37 52
e 37 57
e 37 59
e 37 61
e 37 63
e 37 69
e 37 71
e 37 77
e 37 81
e 37 83
e 37 85
e 37 86
e 37 91
e 37 100
e 37 102
e 37 103
e 37 105
e 37 107
e 37 111
e 37 113
e 37 114
e 37 118
e 37 122
e 37 123
e 37 132
e 37 136
e 37 137
e 37 138
e 37 142
e 37 143
e 37 144
e 37 145
e 37 148
e 37 149
e 38 39
e 38 43
e 38 44
e 38 47
e 38 48
e 38 53
e 38 58
e 38 60
e 38 62
e 38 63
e 38 67
e 38 70
e 38 71
e 38 72
e 38 73
e 38 78
e 38 86
e 38 94
e 38 95
e 38 100
e 38 103
e 38 104
e 38 107
e 38 109
e 38 128
e 38 135
e 38 137
e 38 141
e 38 144
e 38 145
e 38 148
e 38 149
e 39 40
e 39 42
e 39 46
e 39 49
e 39 50
e 39 54
e 39 58
e 39 60
e 39 63
e 39 64
e 39 66
e 39 70
e 39 71
e 39 73
e 39 79
e 39 81
e 39 85
e 39 86
e 39 87
e 39 88
e 39 97
e 39 107
e 39 108
e 39 109
e 39 110
e 39 111
e 39 117
e 39 118
e 39 119
e 39 121
e 39 122
e 39 124
e 39 129
e 39 142
e 39 143
e 39 147
e 39 148
e 39 149
e 40 41
e 40 42
e 40 47
e 40 49
e 40 50
e 40 51
e 40 57
e 40 62
e 40 64
e 40 65
e 40 66
e 40 68
e 40 69
e 40 71
e 40 72
e 40 90
e 40 93
e 40 96
e 40 98
e 40 99
e 40 100
e 40 103
e 40 104
e 40 106
e 40 107
e 40 109
e 40 114
e 40 115
e 40 118
e 40 122
e 40 123
e 40 124
e 40 125
e 40 126
e 40 135
e 40 136
e 40 137
e 40 138
e 40 139
e 40 142
e 41 42
e 41 45
e 41 47
e 41 49
e 41 50
e 41 53
e 41 58
e 41 62
e 41 64
e 41 65
e 41 66
e 41 67
e 41 69
e 41 71
e 41 72
e 41 77
e 41 79
e 41 84
e 41 93
e 41 95
e 41 97
e 41 99
e 41 100
e 41 104
e 41 107
e 41 109
e 41 118
e 41 126
e 41 127
e 41 128
e 41 132
e 41 136
e 41 139
e 41 141
e 42 43
e 42 47
e 42 50
e 42 51
e 42 52
e 42 53
e 42 55
e 42 56
e 42 57
e 42 58
e 42 60
e 42 65
e 42 67
e 42 72
e 42 73
e 42 86
e 42 88
e 42 89
e 42 93
e 42 95
e 42 98
e 42 101
e 42 105
e 42 116
e 42 120
e 42 123
e 42 130
e 42 131
e 42 134
e 42 145
e 42 146
e 43 44
e 43 51
e 43 53
e 43 58
e 43 59
e 43 64
e 43 65
e 43 67
e 43 70
e 43 71
e 43 73
e 43 75
e 43 78
e 43 79
e 43 81
e 43 85
e 43 89
e 43 90
e 43 92
e 43 94
e 43 96
e 43 97
e 43 106
e 43 107
e 43 113
e 43 127
e 43 134
e 43 139
e 43 140
e 43 141
e 43 143
e 43 144
e 43 149
e 44 45
e 44 47
e 44 53
e 44 55
e 44 56
e 44 57
e 44 67
e 44 69
e 44 71
e 44 75
e 44 76
e 44 78
e 44 79
e 44 89
e 44 90
e 44 91
e 44 98
e 44 100
e 44 101
e 44 103
e 44 104
e 44 105
e 44 108
e 44 114
e 44 115
e 44 121
e 44 126
e 44 131
e 44 132
e 44 133
e 44 139
e 44 141
e 44 146
e 44 148
e 45 46
e 45 48
e 45 51
e 45 52
e 45 53
e 45 59
e 45 64
e 45 66
e 45 73
e 45 75
e 45 79
e 45 80
e 45 85
e 45 93
e 45 105
e 45 110
e 45 117
e 45 123
e 45 124
e 45 131
e 45 136
e 45 137
e 45 141
e 45 142
e 45 149
e 46 47
e 46 51
e 46 52
e 46 54
e 46 55
e 46 58
e 46 59
e 46 63
e 46 65
e 46 66
e 46 69
e 46 74
e 46 78
e 46 83
e 46 85
e 46 86
e 46 87
e 46 98
e 46 101
e 46 107
e 46 110
e 46 120
e 46 124
e 46 125
e 46 126
e 46 132
e 46 133
e 46 143
e 47 48
e 47 51
e 47 57
e 47 59
e 47 60
e 47 61
e 47 62
e 47 63
e 47 68
e 47 71
e 47 73
e 47 75
e 47 79
e 47 83
e 47 85
e 47 87
e 47 88
e 47 91
e 47 96
e 47 102
e 47 105
e 47 110
e 47 111
e 47 113
e 47 114
e 47 117
e 47 119
e 47 120
e 47 127
e 47 132
e 47 141
e 47 143
e 47 144
e 48 49
e 48 50
e 48 53
e 48 55
e 48 58
e 48 63
e 48 65
e 48 67
e 48 77
e 48 81
e 48 84
e 48 91
e 48 98
e 48 99
e 48 101
e 48 106
e 48 111
e 48 114
e 48 115
e 48 116
e 48 117
e 48 119
e 48 120
e 48 123
e 48 124
e 48 125
e 48 127
e 48 129
e 48 133
e 48 136
e 48 143
e 48 146
e 48 148
e 49 50
e 49 52
e 49 55
e 49 58
e 49 60
e 49 63
e 49 65
e 49 72
e 49 77
e 49 81
e 49 83
e 49 88
e 49 89
e 49 95
e 49 96
e 49 101
e 49 102
e 49 103
e 49 104
e 49 107
e 49 112
e 49 114
e 49 117
e 49 118
e 49 120
e 49 121
e 49 122
e 49 123
e 49 125
e 49 128
e 49 132
e 49 134
e 49 143
e 50 51
e 50 53
e 50 57
e 50 59
e 50 63
e 50 65
e 50 68
e 50 78
e 50 79
e 50 81
e 50 85
e 50 89
e 50 90
e 50 97
e 50 98
e 50 99
e 50 101
e 50 103
e 50 105
e 50 107
e 50 111
e 50 113
e 50 114
e 50 117
e 50 118
e 50 119
e 50 135
e 50 138
e 50 139
e 50 142
e 51 52
e 51 56
e 51 58
e 51 63
e 51 65
e 51 67
e 51 69
e 51 71
e 51 73
e 51 80
e 51 84
e 51 87
e 51 92
e 51 94
e 51 95
e 51 96
e 51 98
e 51 99
e 51 103
e 51 107
e 51 114
e 51 123
e 51 125
e 51 136
e 51 137
e 51 139
e 51 140
e 51 143
e 51 148
e 51 149
e 52 53
e 52 57
e 52 59
e 52 62
e 52 68
e 52 69
e 52 72
e 52 78
e 52 82
e 52 86
e 52 87
e 52 92
e 52 94
e 52 98
e 52 99
e 52 105
e 52 111
e 52 116
e 52 124
e 52 131
e 52 135
e 52 138
e 52 146
e 53 54
e 53 59
e 53 70
e 53 73
e 53 75
e 53 77
e 53 78
e 53 81
e 53 89
e 53 91
e 53 95
e 53 96
e 53 97
e 53 113
e 53 116
e 53 118
e 53 119
e 53 125
e 53 126
e 53 131
e 53 132
e 53 136
e 53 141
e 53 143
e 53 144
e 53 146
e 53 147
e 53 149
e 54 55
e 54 57
e 54 63
e 54 64
e 54 68
e 54 69
e 54 71
e 54 72
e 54 74
e 54 75
e 54 78
e 54 79
e 54 81
e 54 82
e 54 83
e 54 87
e 54 95
e 54 98
e 54 101
e 54 103
e 54 109
e 54 111
e 54 119
e 54 122
e 54 123
e 54 124
e 54 125
e 54 135
e 54 136
e 54 138
e 54 145
e 55 56
e 55 58
e 55 64
e 55 71
e 55 73
e 55 75
e 55 76
e 55 82
e 55 83
e 55 84
e 55 86
e 55 93
e 55 95
e 55 104
e 55 106
e 55 110
e 55 112
e 55 113
e 55 116
e 55 117
e 55 118
e 55 124
e 55 132
e 55 142
e 55 143
e 55 144
e 55 145
e 55 146
e 56 57
e 56 60
e 56 63
e 56 65
e 56 74
e 56 75
e 56 78
e 56 81
e 56 90
e 56 92
e 56 94
e 56 96
e 56 98
e 56 101
e 56 107
e 56 108
e 56 109
e 56 114
e 56 118
e 56 120
e 56 121
e 56 122
e 56 123
e 56 126
e 56 127
e 56 131
e 56 133
e 56 139
e 56 144
e 56 145
e 56 146
e 57 58
e 57 59
e 57 62
e 57 64
e 57 65
e 57 72
e 57 78
e 57 82
e 57 88
e 57 89
e 57 90
e 57 92
e 57 95
e 57 98
e 57 99
e 57 102
e 57 103
e 57 104
e 57 106
e 57 107
e 57 108
e 57 111
e 57 113
e 57 118
e 57 119
e 57 128
e 57 134
e 57 135
e 57 136
e 57 143
e 57 144
e 57 146
e 57 147
e 57 148
e 58 59
e 58 63
e 58 78
e 58 81
e 58 85
e 58 87
e 58 89
e 58 90
e 58 95
e 58 96
e 58 105
e 58 112
e 58 115
e 58 117
e 58 124
e 58 129
e 58 130
e 58 132
e 58 134
e 58 136
e 58 138
e 58 145
e 58 146
e 58 149
e 58 150
e 59 60
e 59 78
e 59 81
e 59 82
e 59 85
e 59 87
e 59 93
e 59 94
e 59 100
e 59 101
e 59 105
e 59 106
e 59 107
e 59 108
e 59 109
e 59 111
e 59 114
e 59 118
e 59 124
e 59 128
e 59 137
e 59 138
e 59 141
e 60 61
e 60 63
e 60 65
e 60 67
e 60 70
e 60 74
e 60 76
e 60 77
e 60 82
e 60 86
e 60 87
e 60 89
e 60 91
e 60 94
e 60 95
e 60 96
e 60 97
e 60 100
e 60 114
e 60 116
e 60 118
e 60 122
e 60 123
e 60 125
e 60 130
e 60 139
e 60 140
e 60 144
e 60 147
e 60 150
e 61 62
e 61 68
e 61 71
e 61 76
e 61 79
e 61 81
e 61 90
e 61 94
e 61 95
e 61 104
e 61 108
e 61 114
e 61 115
e 61 116
e 61 117
e 61 120
e 61 121
e 61 126
e 61 132
e 61 135
e 61 136
e 61 142
e 61 148
e 62 63
e 62 68
e 62 69
e 62 70
e 62 73
e 62 75
e 62 76
e 62 78
e 62 84
e 62 95
e 62 99
e 62 102
e 62 111
e 62 114
e 62 122
e 62 125
e 62 130
e 62 132
e 62 134
e 62 136
e 62 137
e 63 64
e 63 71
e 63 74
e 63 77
e 63 82
e 63 84
e 63 85
e 63 88
e 63 93
e 63 105
e 63 108
e 63 113
e 63 114
e 63 115
e 63 125
e 63 126
e 63 132
e 63 133
e 63 137
e 63 140
e 63 142
e 63 143
e 63 145
e 63 146
e 63 147
e 63 148
e 63 149
e 63 150
e 64 65
e 64 66
e 64 73
e 64 74
e 64 79
e 64 88
e 64 94
e 64 95
e 64 102
e 64 110
e 64 115
e 64 117
e 64 119
e 64 121
e 64 129
e 64 131
e 64 133
e 64 136
e 64 137
e 64 139
e 64 141
e 64 146
e 64 147
e 65 66
e 65 68
e 65 76
e 65 77
e 65 78
e 65 79
e 65 85
e 65 88
e 65 90
e 65 92
e 65 95
e 65 96
e 65 101
e 65 103
e 65 105
e 65 107
e 65 110
e 65 111
e 65 117
e 65 119
e 65 126
e 65 129
e 65 130
e 65 133
e 65 134
e 65 135
e 65 147
e 66 67
e 66 68
e 66 69
e 66 72
e 66 74
e 66 75
e 66 79
e 66 86
e 66 87
e 66 90
e 66 93
e 66 94
e 66 103
e 66 104
e 66 109
e 66 111
e 66 115
e 66 116
e 66 123
e 66 127
e 66 130
e 66 133
e 66 136
e 66 139
e 66 143
e 67 68
e 67 74
e 67 75
e 67 76
e 67 83
e 67 85
e 67 86
e 67 87
e 67 96
e 67 103
e 67 105
e 67 111
e 67 112
e 67 117
e 67 118
e 67 119
e 67 120
e 67 131
e 67 133
e 67 139
e 67 140
