c FILE: v70_d50.dat
e 23 65
e 23 66
e 23 68
e 23 69
e 24 25
e 24 29
e 24 30
e 24 33
e 24 35
e 24 36
e 24 37
e 24 38
e 24 39
e 24 41
e 24 42
e 24 46
e 24 47
e 24 48
e 24 50
e 24 51
e 24 52
e 24 54
e 24 57
e 24 59
e 24 61
e 24 62
e 24 63
e 24 64
e 24 66
e 24 67
e 25 26
e 25 29
e 25 30
e 25 32
e 25 33
e 25 36
e 25 37
e 25 38
e 25 43
e 25 45
e 25 47
e 25 50
e 25 51
e 25 52
e 25 53
e 25 57
e 25 59
e 25 61
e 25 64
e 25 65
e 25 66
e 25 69
e 25 70
e 26 27
e 26 32
e 26 33
e 26 35
e 26 36
e 26 38
e 26 40
e 26 42
e 26 44
e 26 45
e 26 47
e 26 49
e 26 50
e 26 51
e 26 52
e 26 54
e 26 55
e 26 57
e 26 58
e 26 61
e 26 62
e 26 69
e 27 28
e 27 30
e 27 31
e 27 32
e 27 33
e 27 34
e 27 38
e 27 39
e 27 41
e 27 42
e 27 45
e 27 46
e 27 51
e 27 52
e 27 54
e 27 56
e 27 57
e 27 61
e 27 64
e 27 65
e 27 66
e 27 68
e 28 29
e 28 30
e 28 32
e 28 33
e 28 34
e 28 35
e 28 37
e 28 39
e 28 44
e 28 45
e 28 48
e 28 50
e 28 52
e 28 53
e 28 56
e 28 62
e 28 64
e 28 67
e 28 68
e 29 30
e 29 33
e 29 35
e 29 37
e 29 39
e 29 41
e 29 44
e 29 45
e 29 50
e 29 51
e 29 53
e 29 56
e 29 57
e 29 61
e 29 64
e 29 65
e 29 66
e 29 68
e 30 31
e 30 33
e 30 36
e 30 37
e 30 40
e 30 41
e 30 42
e 30 43
e 30 44
e 30 47
e 30 48
e 30 49
e 30 54
e 30 55
e 30 58
e 30 59
e 30 63
e 30 64
e 30 66
e 30 68
e 30 70
e 31 32
e 31 34
e 31 36
e 31 37
e 31 38
e 31 39
e 31 40
e 31 41
e 31 43
e 31 44
e 31 45
e 31 56
e 31 58
e 31 60
e 31 61
e 31 63
e 31 65
e 31 66
e 32 33
e 32 34
e 32 35
e 32 39
e 32 42
e 32 43
e 32 45
e 32 48
e 32 49
e 32 50
e 32 51
e 32 54
e 32 55
e 32 58
e 32 60
e 32 61
e 32 64
e 32 65
e 32 66
e 32 69
e 33 34
e 33 36
e 33 37
e 33 39
e 33 43
e 33 50
e 33 53
e 33 55
e 33 56
e 33 58
e 33 60
e 33 64
e 33 65
e 33 68
e 33 69
e 33 70
e 34 35
e 34 38
e 34 41
e 34 42
e 34 44
e 34 49
e 34 50
e 34 54
e 34 55
e 34 56
e 34 57
e 34 60
e 34 61
e 34 64
e 34 65
e 34 66
e 34 67
e 34 69
e 35 36
e 35 37
e 35 41
e 35 44
e 35 45
e 35 46
e 35 47
e 35 49
e 35 51
e 35 53
e 35 55
e 35 59
e 35 64
e 35 65
e 35 66
e 35 68
e 35 70
e 36 37
e 36 38
e 36 39
e 36 41
e 36 42
e 36 43
e 36 44
e 36 46
e 36 48
e 36 50
e 36 53
e 36 54
e 36 55
e 36 57
e 36 58
e 36 59
e 36 60
e 36 61
e 36 62
e 36 64
e 36 66
e 37 38
e 37 41
e 37 43
e 37 45
e 37 46
e 37 49
e 37 50
e 37 53
e 37 54
e 37 55
e 37 58
e 37 61
e 37 65
e 37 66
e 37 67
e 37 68
e 37 69
e 37 70
e 38 39
e 38 41
e 38 42
e 38 44
e 38 45
e 38 46
e 38 48
e 38 49
e 38 53
e 38 55
e 38 58
e 38 59
e 38 61
e 38 62
e 38 64
e 38 65
e 38 69
e 39 40
e 39 43
e 39 45
e 39 46
e 39 49
e 39 51
e 39 52
e 39 53
e 39 54
e 39 56
e 39 58
e 39 60
e 39 64
e 39 66
e 39 67
e 39 68
e 40 41
e 40 43
e 40 44
e 40 45
e 40 47
e 40 48
e 40 49
e 40 51
e 40 54
e 40 56
e 40 57
e 40 59
e 40 63
e 40 66
e 40 67
e 41 42
e 41 45
e 41 47
e 41 50
e 41 52
e 41 56
e 41 57
e 41 58
e 41 68
e 41 69
e 42 43
e 42 45
e 42 48
e 42 49
e 42 50
e 42 54
e 42 55
e 42 57
e 42 59
e 42 61
e 42 62
e 42 64
e 42 65
e 42 66
e 42 67
e 43 44
e 43 45
e 43 47
e 43 49
e 43 52
e 43 53
e 43 56
e 43 57
e 43 58
e 43 59
e 43 60
e 43 62
e 43 64
e 43 65
e 43 69
e 44 45
e 44 47
e 44 48
e 44 49
e 44 51
e 44 53
e 44 54
e 44 55
e 44 56
e 44 58
e 44 61
e 44 63
e 44 64
e 44 65
e 44 68
e 44 69
e 44 70
e 45 46
e 45 47
e 45 50
e 45 51
e 45 53
e 45 55
e 45 56
e 45 59
e 45 60
e 45 62
e 45 64
e 45 65
e 45 66
e 45 67
e 45 69
e 46 47
e 46 50
e 46 52
e 46 56
e 46 58
e 46 63
e 46 65
e 46 66
e 46 67
e 47 48
e 47 50
e 47 51
e 47 53
e 47 54
e 47 55
e 47 58
e 47 59
e 47 60
e 47 63
e 47 64
e 48 49
e 48 50
e 48 51
e 48 53
e 48 54
e 48 55
e 48 57
e 48 59
e 48 60
e 48 62
e 48 63
e 48 64
e 48 67
e 48 69
e 49 50
e 49 51
e 49 52
e 49 53
e 49 56
e 49 57
e 49 59
e 49 61
e 49 62
e 49 63
e 49 68
e 50 51
e 50 54
e 50 55
e 50 58
e 50 59
e 50 61
e 50 62
e 50 63
e 50 64
e 50 65
e 50 67
e 50 70
e 51 52
e 51 55
e 51 59
e 51 60
e 51 64
e 51 66
e 51 69
e 51 70
e 52 53
e 52 54
e 52 55
e 52 56
e 52 58
e 52 62
e 52 63
e 52 64
e 52 67
e 52 69
e 52 70
e 53 54
e 53 55
e 53 57
e 53 61
e 53 64
e 53 66
e 53 67
e 53 68
e 54 55
e 54 56
e 54 61
e 54 65
e 54 67
e 54 68
e 55 56
e 55 63
e 55 65
e 55 66
e 55 68
e 56 57
e 56 59
e 56 62
e 56 63
e 56 67
e 56 68
e 56 69
e 57 58
e 57 60
e 57 61
e 57 65
e 57 66
e 57 67
e 57 68
e 57 69
e 58 59
e 58 60
e 58 64
e 58 65
e 58 66
e 58 67
e 58 68
e 58 69
e 59 60
e 59 61
e 59 62
e 59 65
e 59 66
e 60 61
e 60 65
e 60 66
e 60 67
e 60 70
e 61 62
e 61 63
e 61 69
e 62 63
e 62 64
e 62 67
e 62 69
e 63 64
e 63 66
e 63 68
e 63 69
e 64 65
e 64 66
e 64 67
e 64 68
e 64 69
e 65 66
e 65 67
e 65 68
e 66 67
e 66 68
e 67 68
e 67 69
e 68 69
e 68 70
e 69 70
